dem	O
Regierungsrat	O
?	O
Dann	O
haben	O
wir	O
was	O
Rechtes	O
.	O
Aber	O
Kind	O
	O
es	O
ist	O
Zeit	O
	O
daß	O
ich	O
nach	RELATION
Hause	ORT
komme	RELATIONALES VERB
.	O
Eile	RELATIONALES VERB
doch	O
nicht	O
so	O
!	O
Ich	O
habe	O
mich	O
die	O
ganzen	O
gräßlichen	O
acht	O
Tage	O
auf	O
diese	O
Stunde	O
gefreut	O
.	O
Und	O
bin	O
Dir	O
so	O
dankbar	O
	O
daß	O
Du	O
gleich	O
heute	O
morgen	O
angetreten	RELATIONALES VERB
bist	O
	O
nach	O
der	O
langen	O
Nachtfahrt	RAUMTHEMA
.	O
Es	O
war	O
nicht	O
so	O
schlimm	O
	O
bloß	O
schauderhaft	O
langweilig	O
.	O
Habt	O
Ihr	O
Euch	O
gut	O
amüsiert	O
?	O
Amüsiert	O
?	O
In	RELATION
dem	O
miserablen	O
Ostseenest	ORT
?	O
Vier	O
Wochen	O
lang	O
dieselben	O
Alltagsgesichter	O
:	O
shopkeepers	O
	O
Weiber	O
aus	RELATION
Berlin	ORT
O.	O
	O
und	O
	O
wenn	O
es	O
hoch	RAUMMETAPHER
kam	RAUMMETAPHER
	O
eine	O
pommersche	RAUMBESCHREIBUNG
oder	O
mecklenburgische	RAUMBESCHREIBUNG
dicke	RAUMBESCHREIBUNG
Gutsbesitzerfrau	O
.	O
Das	O
wird	O
für	O
Viktor	O
auch	O
nicht	O
gerade	O
etwas	O
gewesen	O
sein	O
.	O
Viktor	O
?	O
Er	O
hat	O
mich	O
bloß	O
hingebracht	RELATIONALES VERB
und	O
wieder	O
abgeholt	RELATIONALES VERB
.	O
Die	O
ganze	O
übrige	O
Zeit	O
in	RELATION
Kopenhagen	ORT
	O
Stockholm	ORT
	O
und	O
ich	O
weiß	O
nicht	O
wo	RELATION
.	O
Du	O
kennst	O
ihn	O
doch	O
.	O
Die	O
Rosinen	O
in	RELATION
dem	O
Kuchen	RAUMHINWEIS
kommen	RELATIONALES VERB
immer	O
auf	RELATION
sein	O
Teil	RAUMHINWEIS
.	O
Aber	O
den	O
Kindern	O
ist	O
es	O
doch	O
gut	O
bekommen	O
?	O
Hoffentlich	O
.	O
Ich	O
freue	O
mich	O
so	O
furchtbar	O
darauf	O
	O
sie	O
endlich	O
einmal	O
zu	O
sehen	RELATIONALES VERB
.	O
Nach	O
den	O
Photographien	O
	O
die	O
Du	O
mir	O
geschickt	RELATIONALES VERB
hast	O
	O
müssen	O
es	O
wahre	O
Engel	O
sein	O
.	O
Ich	O
kann	O
es	O
nicht	O
finden	O
.	O
Du	O
wirst	O
Dich	O
ja	O
morgen	O
überzeugen	O
.	O
Ich	O
muß	O
jetzt	O
wirklich	O
fort	RELATION
.	O
Viktor	O
kommt	RELATIONALES VERB
um	O
vier	O
Uhr	O
aus	RELATION
dem	O
Amt	ORT
.	O
Elimar	O
schon	O
um	O
Drei	O
.	O
Er	O
muß	O
gleich	O
hier	ORT
sein	O
.	O
Er	O
wird	O
mir	O
es	O
nicht	O
vergeben	O
	O
wenn	O
ich	O
Dich	O
fortgelassen	RELATIONALES VERB
habe	O
--	O
seine	O
alte	O
Flamme	O
!	O
Warum	O
hat	O
er	O
dann	O
Dich	O
geheiratet	O
?	O
Du	O
hattest	O
es	O
gar	O
so	O
eilig	O
	O
unter	RAUMMETAPHER
die	RAUMMETAPHER
Haube	RAUMMETAPHER
zu	RAUMMETAPHER
kommen	RAUMMETAPHER
.	O
Weißt	O
Du	O
übrigens	O
	O
daß	O
Kurt	O
Platow	O
nun	O
doch	O
die	O
Comtesse	O
Gardewitz	O
heiraten	O
wird	O
?	O
Ich	O
wüßte	O
nichts	O
	O
was	O
mir	O
gleichgültiger	O
wäre	O
.	O
Hast	O
recht	O
	O
Schatz	O
!	O
Schwamm	RAUMMETAPHER
drüber	RAUMMETAPHER
!	O
Ganz	O
meine	O
Maxime	O
.	O
Wenn	O
mir	O
irgend	O
was	O
gegen	RAUMMETAPHER
den	RAUMMETAPHER
Strich	RAUMMETAPHER
gegangen	RAUMMETAPHER
ist	O
--	O
Schwamm	RAUMMETAPHER
drüber	RAUMMETAPHER
!	O
Das	O
konserviert	O
die	O
gute	O
Laune	O
.	O
Und	O
die	O
glänzenden	O
Augen	O
und	O
die	O
rosigen	O
Backen	O
.	O
Sieh	RELATIONALES VERB
mich	O
einmal	O
an	RELATIONALES VERB
!	O
Wahrhaftig	O
	O
ich	O
sehe	RELATIONALES VERB
zehn	O
Jahre	O
älter	O
aus	RELATIONALES VERB
als	O
Du	O
.	O
Sie	O
standen	RELATIONALES VERB
vor	RELATION
dem	O
hohen	RAUMBESCHREIBUNG
Stellspiegel	RAUMTHEMA
--	O
dem	O
einzigen	O
	O
einigermaßen	O
prunkhaften	O
Möbel	RAUMHINWEIS
in	RELATION
dem	O
sonst	O
bis	O
zur	O
Nüchternheit	O
bescheidenen	O
Gemach	ORT
--	O
und	O
betrachteten	RELATIONALES VERB
prüfend	O
ihre	O
Bilder	RAUMHINWEIS
:	O
Klotilde	O
ernst	O
	O
mit	O
einem	O
Fältchen	RAUMHINWEIS
zwischen	RELATION
den	O
dunklen	O
	O
scharf	O
gezeichneten	O
Brauen	RAUMHINWEIS
;	O
Adele	O
lachend	O
	O
daß	O
die	O
weißen	O
Zähne	RAUMHINWEIS
durch	RELATION
die	O
vollen	RAUMBESCHREIBUNG
	O
roten	O
Lippen	RAUMHINWEIS
blitzten	RELATIONALES VERB
.	O
Zehnmal	O
vornehmer	O
	O
ja	O
!	O
rief	RELATIONALES VERB
sie	O
.	O
Kunststück	O
!	O
Du	O
mit	O
Deiner	O
hohen	RAUMBESCHREIBUNG
	O
schlanken	RAUMBESCHREIBUNG
Gestalt	RAUMHINWEIS
!	O
Ich	O
glaube	O
	O
Du	O
bist	O
in	O
der	O
Ehe	O
noch	O
gewachsen	O
!	O
Beinahe	O
einen	O
Kopf	RAUMHINWEIS
größer	RAUMBESCHREIBUNG
als	O
ich	O
!	O
Sag	O
	O
mal	O
	O
Schatz	O
!	O
Du	O
richtest	O
wohl	O
jetzt	O
noch	O
fürchterlichere	O
Verwüstungen	O
in	RAUMMETAPHER
der	RAUMMETAPHER
Männerwelt	RAUMMETAPHER
an	O
	O
als	O
schon	O
damals	O
?	O
Du	O
bist	O
nicht	O
gescheit	O
!	O
sagte	O
Klotilde	O
	O
den	O
Arm	RAUMHINWEIS
	O
welchen	O
die	O
andere	O
um	RELATION
ihre	O
schlanke	RAUMBESCHREIBUNG
Taille	RAUMHINWEIS
gelegt	RELATIONALES VERB
hatte	O
	O
zurückschiebend	RELATIONALES VERB
.	O
Ich	O
habe	O
es	O
nicht	O
bös	O
gemeint	O
.	O
Und	O
ich	O
es	O
Dir	O
nicht	O
übelgenommen	O
.	O
Komm	RELATIONALES VERB
!	O
Meine	O
Sachen	RAUMHINWEIS
liegen	RELATIONALES VERB
	O
glaube	O
ich	O
	O
in	RELATION
Deinem	O
Zimmer	ORT
.	O
Die	O
Damen	O
waren	O
nach	RELATION
Adelens	O
Zimmer	ORT
zurückgekehrt	RELATIONALES VERB
;	O
Adele	O
half	O
Klotilden	O
in	RELATION
den	O
Paletot	RAUMHINWEIS
.	O
Es	O
ist	O
kalt	O
draußen	RELATION
?	O
Für	O
den	O
ersten	O
Oktober	O
schauderhaft	O
.	O
Zieh	RELATIONALES VERB
	O
Dich	O
nur	O
heute	O
abend	O
warm	O
an	RELATIONALES VERB
!	O
Weißt	O
Du	O
	O
Klotilde	O
	O
ich	O
fürchte	O
mich	O
ordentlich	O
vor	O
heute	O
abend	O
.	O
Du	O
nicht	O
noch	O
zur	O
rechten	O
Zeit	O
gekommen	RELATIONALES VERB
wärest	O
	O
ich	O
glaube	O
	O
ich	O
hätte	O
noch	O
in	O
der	O
letzten	O
Stunde	O
abgesagt	O
.	O
Als	O
ob	O
es	O
die	O
erste	O
Gesellschaft	RAUMHINWEIS
wäre	O
	O
die	O
Du	O
mitmachst	RELATIONALES VERB
!	O
Aber	O
die	O
erste	O
in	RELATION
Berlin	ORT
!	O
Wo	RELATION
es	O
genau	O
so	O
ist	O
	O
wie	O
in	RELATION
Magdeburg	ORT
und	O
überall	ORT
:	O
Assessoren	O
	O
Regierungsräte	O
	O
Geheimräte	O
und	O
so	O
weiter	O
;	O
Lieutenants	O
	O
Hauptleute	O
	O
Obristen	O
und	O
so	O
weiter	O
--	O
immer	O
dieselben	O
stereotypen	O
Gesichter	O
;	O
immer	O
dieselben	O
stereotypen	O
Redensarten	O
.	O
Es	O
ist	O
zum	O
Verrücktwerden	O
.	O
Was	O
machst	O
Du	O
so	O
ein	O
kleines	RAUMBESCHREIBUNG
	O
dümmliches	O
Gesicht	RAUMHINWEIS
?	O
Daß	O
ich	O
Dich	O
so	O
reden	O
höre	RELATIONALES VERB
!	O
Und	O
ich	O
denke	O
	O
Du	O
schwimmst	O
hier	ORT
in	O
Glück	O
!	O
Um	RELATION
Klotildens	O
feine	RAUMBESCHREIBUNG
Lippen	RAUMHINWEIS
zuckte	RELATIONALES VERB
ein	O
bittres	O
Lächeln	O
.	O
Sei	O
Du	O
erst	O
vier	O
Jahre	O
verheiratet	O
	O
sagte	O
sie	O
	O
Adelens	O
volle	RAUMBESCHREIBUNG
Wange	RAUMHINWEIS
leicht	O
berührend	RELATIONALES VERB
	O
dann	O
wollen	O
wir	O
uns	O
wieder	O
sprechen	O
.	O
Und	O
wenn	O
wir	O
hundert	O
Jahre	O
verheiratet	O
wären	O
	O
würden	O
wir	O
höchstens	O
noch	O
hundertmal	O
glücklicher	O
sein	O
;	O
bloß	O
daß	O
es	O
nicht	O
möglich	O
ist	O
.	O
Ja	O
	O
Du	O
und	O
Dein	O
Elimar	O
!	O
Du	O
meinst	O
	O
wir	O
könnten	O
nicht	O
die	O
Ansprüche	O
machen	O
?	O
Das	O
habe	O
ich	O
weder	O
gesagt	O
	O
noch	O
gedacht	O
.	O
Es	O
wäre	O
auch	O
sehr	O
dumm	O
	O
wenn	O
ich	O
es	O
gedacht	O
hätte	O
.	O
Ich	O
wüßte	O
nicht	O
	O
welche	O
Ansprüche	O
ich	O
vor	RELATION
Dir	O
voraus	O
geltend	O
machen	O
könnte	O
	O
oder	O
Viktor	O
vor	RELATION
Deinem	O
Manne	O
;	O
besonders	O
jetzt	O
	O
wo	RELATION
er	O
in	RELATION
das	O
Kriegsministerium	RAUMHINWEIS
berufen	RELATIONALES VERB
ist	O
und	O
zweifellos	O
eine	O
glänzende	O
Carriere	O
machen	O
wird	O
.	O
Die	O
Damen	O
standen	RELATIONALES VERB
in	RELATION
der	O
geöffneten	RAUMTHEMA
Thür	RAUMTHEMA
	O
Klotilde	O
bereits	O
halb	O
auf	RELATION
dem	O
schmalen	RAUMBESCHREIBUNG
	O
dunklen	O
Flur	ORT
.	O
Aber	O
sie	O
machte	O
keine	O
Anstalt	O
zum	O
Gehen	RELATIONALES VERB
	O
sondern	O
blieb	O
unbeweglich	O
	O
nachdenklich	O
vor	RELATION
sich	RAUMHINWEIS
nieder	RELATION
blickend	RELATIONALES VERB
.	O
In	RELATION
Adelens	O
Herzen	RAUMHINWEIS
regte	RELATIONALES VERB
sich	O
eine	O
peinliche	O
Empfindung	O
.	O
Sie	O
hatte	O
nie	O
anders	O
geglaubt	O
	O
als	O
daß	O
ihre	O
Cousine	O
in	O
der	O
glücklichsten	O
Ehe	O
lebte	RELATIONALES VERB
.	O
Aber	O
ihre	O
letzten	O
Worte	O
klangen	O
nicht	O
danach	O
;	O
ihre	O
düstre	O
Miene	O
war	O
nicht	O
danach	O
--	O
schon	O
während	O
des	O
ganzen	O
Besuches	RAUMTHEMA
und	O
nun	O
eben	O
jetzt	O
!	O
Nicht	O
	O
als	O
ob	O
wir	O
	O
Elimar	O
und	O
ich	O
	O
immer	O
d'accord	O
wären	O
	O
sagte	O
sie	O
gutmütig	O
schnell	O
.	O
Gar	O
nicht	O
!	O
Wir	O
zanken	O
uns	O
oft	O
ganz	O
fürchterlich	O
.	O
Das	O
ist	O
in	O
der	O
Ehe	O
mal	O
so	O
.	O
Nicht	O
wahr	O
?	O
Je	O
nachdem	O
	O
erwiderte	O
Klotilde	O
mit	O
demselben	O
starren	O
	O
nachdenklichen	O
Blick	RAUMHINWEIS
.	O
Viktor	O
und	O
ich	O
zanken	O
uns	O
nie	O
.	O
Na	O
	O
da	O
siehst	O
Du	O
es	O
!	O
rief	RELATIONALES VERB
Adele	O
triumphierend	O
.	O
Aus	O
einem	O
sehr	O
triftigen	O
Grunde	O
	O
fuhr	O
Klotilde	O
fort	O
	O
die	O
Augen	RAUMHINWEIS
langsam	O
erhebend	RELATIONALES VERB
	O
aber	O
an	RELATION
Adele	RAUMHINWEIS
vorüber	RELATION
in	RELATION
das	O
Zimmer	ORT
sehend	RELATIONALES VERB
:	O
er	O
geht	RELATIONALES VERB
seinen	O
Weg	ORT
;	O
ich	O
gehe	RELATIONALES VERB
den	O
meinen	ORT
.	O
Da	O
ist	O
denn	O
dafür	O
gesorgt	O
	O
daß	O
wir	O
nicht	O
karambolieren	RELATIONALES VERB
.	O
Das	O
ist	O
doch	O
nicht	O
Dein	O
Ernst	O
	O
sagte	O
Adele	O
ganz	O
verblüfft	O
.	O
Weshalb	O
nicht	O
?	O
erwiderte	O
Klotilde	O
.	O
Du	O
glaubst	O
gar	O
nicht	O
	O
wie	O
gut	O
es	O
sich	O
lebt	RELATIONALES VERB
	O
wenn	O
jeder	O
seine	O
Interessen	O
verfolgt	O
.	O
Was	O
ja	O
nicht	O
ausschließt	O
	O
daß	O
die	O
Interessen	O
gelegentlich	O
zusammenfallen	O
.	O
Im	O
Gegenteil	O
!	O
Ich	O
habe	O
zum	O
Beispiel	O
ein	O
großes	O
Interesse	O
daran	O
	O
daß	O
Viktor	O
in	O
seiner	O
Carriere	O
schnell	O
vorwärts	RAUMMETAPHER
kommt	RAUMMETAPHER
	O
und	O
helfe	O
ihm	O
dabei	O
	O
wo	RELATION
und	O
wie	O
ich	O
kann	O
.	O
Aber	O
was	O
kann	O
man	O
dabei	O
groß	O
helfen	O
?	O
fragte	O
Adele	O
verwundert	O
.	O
Klotilde	O
wurde	O
die	O
Antwort	O
erspart	O
.	O
In	RELATION
der	O
Flurthür	RAUMTHEMA
wurde	O
ein	O
Schlüssel	RAUMHINWEIS
gedreht	RELATIONALES VERB
;	O
eine	O
hohe	RAUMBESCHREIBUNG
männliche	O
Gestalt	RAUMHINWEIS
trat	RELATIONALES VERB
schnell	O
herein	RELATION
und	O
kam	RELATIONALES VERB
mit	O
langen	RAUMBESCHREIBUNG
Schritten	RAUMHINWEIS
auf	RELATION
die	O
Damen	RAUMHINWEIS
zu	RELATION
.	O
Elimar	O
!	O
rief	O
Adele	O
	O
ihrem	O
Gatten	RAUMHINWEIS
entgegenlaufend	RELATIONALES VERB
.	O
Rate	O
	O
wer	O
mich	O
besucht	RELATIONALES VERB
!	O
Da	O
ist	O
nicht	O
groß	O
zu	O
raten	O
	O
Närrchen	O
;	O
erwiderte	O
Elimar	O
	O
an	RELATION
Klotilden	RAUMHINWEIS
herantretend	RELATIONALES VERB
und	O
die	O
Hand	RAUMHINWEIS
	O
die	RAUMHINWEIS
sie	O
ihm	RAUMHINWEIS
reichte	RELATIONALES VERB
	O
küssend	RELATIONALES VERB
.	O
Aber	O
lieb	O
	O
sehr	O
lieb	O
ist	O
es	O
von	O
Ihnen	O
	O
daß	O
Sie	O
so	O
schnell	O
gekommen	RELATIONALES VERB
sind	O
	O
sich	O
meiner	O
Kleinen	O
in	O
ihren	O
tausend	O
Nöten	O
anzunehmen	O
.	O
Wollen	O
wir	O
nicht	O
in	RELATION
das	O
Zimmer	ORT
treten	RELATIONALES VERB
?	O
Die	O
wichtigen	O
Dinge	O
	O
welche	O
die	O
Damen	O
zwischen	RELATION
Thür	RAUMTHEMA
und	O
Angel	RAUMTHEMA
zu	O
erledigen	O
pflegen	O
	O
müßten	O
da	O
freilich	O
vertagt	O
werden	O
.	O
Nur	O
einen	O
Augenblick	O
	O
sagte	O
Klotilde	O
;	O
nur	O
um	O
mich	O
zu	O
überzeugen	O
	O
ob	O
es	O
wahr	O
ist	O
	O
daß	O
der	O
Mensch	O
mit	O
seinen	O
größern	O
Zwecken	O
wächst	O
.	O
Das	O
sollte	O
mir	O
bei	O
meinen	O
sechs	RAUMHINWEIS
Fuß	RAUMHINWEIS
und	O
darüber	RAUMHINWEIS
doch	O
schwer	O
werden	O
	O
erwiderte	O
der	O
Hauptmann	O
lächelnd	O
.	O
Aber	O
Klotilde	O
ist	O
noch	O
gewachsen	O
	O
rief	O
Adele	O
.	O
Jetzt	O
sehe	RELATIONALES VERB
ich	O
er	O
erst	O
recht	O
	O
wo	RELATION
Ihr	O
nebeneinander	RELATION
steht	RELATIONALES VERB
.	O
Findest	O
Du	O
nicht	O
auch	O
?	O
Ich	O
finde	O
Deine	O
Cousine	O
nur	O
so	O
schön	O
und	O
schlank	RAUMBESCHREIBUNG
und	O
elegant	O
wie	O
immer	O
	O
seitdem	O
ich	O
das	O
Glück	O
habe	O
	O
sie	O
zu	O
kennen	O
.	O
Mit	O
welchem	O
Kompliment	O
ich	O
mich	O
denn	O
ganz	O
gehorsamst	O
verabschieden	RELATIONALES VERB
will	O
	O
sagte	O
Klotilde	O
	O
sich	O
ironisch	O
tief	RAUMBESCHREIBUNG
verbeugend	RELATIONALES VERB
.	O
Also	O
	O
adieu	O
	O
Schatz	O
	O
bis	O
heute	O
abend	O
!	O
Au	O
revoir	O
	O
Herr	O
Hauptmann	O
!	O
Und	O
	O
wenn	O
ich	O
Ihnen	O
raten	O
darf	O
	O
gehen	RELATIONALES VERB
Sie	O
heute	O
abend	O
mit	O
Ihren	O
Galanterien	O
etwas	O
sparsamer	O
um	O
:	O
die	O
Konkurrenz	O
ist	O
zu	O
groß	O
.	O
Wenn	O
alle	O
Damen	O
mir	O
durch	O
ihre	O
Liebenswürdigkeit	O
die	O
Galanterie	O
so	O
leicht	O
machten	O
!	O
Adele	O
	O
Dein	O
Mann	O
ist	O
positiv	O
gemeingefährlich	O
.	O
Du	O
mußt	O
ihn	O
kürzer	RAUMMETAPHER
in	RAUMMETAPHER
den	RAUMMETAPHER
Zügel	RAUMMETAPHER
nehmen	RAUMMETAPHER
!	O
Ist	O
schlechterdings	O
unmöglich	O
	O
gnädige	O
Frau	O
.	O
So	O
sagt	O
Ihr	O
Männer	O
stets	O
.	O
Übrigens	O
das	O
'	O
gnädige	O
Frau	O
``	O
darf	O
ich	O
mir	O
wohl	O
verbitten	O
.	O
Ich	O
denke	O
	O
wir	O
nennen	O
uns	O
einfach	O
bei	O
unsern	O
Vornamen	O
	O
wenn	O
wir	O
unter	RELATION
uns	RAUMHINWEIS
	O
und	O
meinetwegen	O
:	O
lieber	O
Cousin	O
und	O
liebe	O
Cousine	O
	O
wenn	O
wir	O
unter	RELATION
Leuten	RAUMHINWEIS
sind	O
.	O
Seien	O
Sie	O
versichert	O
	O
daß	O
ich	O
diese	O
Erlaubnis	O
wie	O
einen	O
höchsten	O
Orden	RAUMHINWEIS
tragen	RELATIONALES VERB
werde	O
.	O
Nun	O
mach	O
aber	O
	O
daß	O
Du	O
fortkommst	RELATIONALES VERB
!	O
rief	RELATIONALES VERB
Adele	O
	O
Du	O
verdrehst	RAUMMETAPHER
mir	RAUMMETAPHER
ihm	RAUMMETAPHER
ja	RAUMMETAPHER
völlig	RAUMMETAPHER
den	RAUMMETAPHER
Kopf	RAUMMETAPHER
.	O
Aber	O
Schatz	O
	O
von	O
Zeit	O
zu	O
Zeit	O
einem	O
Manne	O
den	O
Kopf	RAUMMETAPHER
zu	RAUMMETAPHER
verdrehen	RAUMMETAPHER
	O
das	O
ist	O
doch	O
noch	O
der	O
einzige	O
Spaß	O
	O
den	O
wir	O
im	O
Leben	O
haben	O
.	O
Sie	O
war	O
zur	RELATION
Flurthür	RAUMTHEMA
hinausgeschlüpft	RELATIONALES VERB
	O
Adele	O
hatte	O
sich	O
in	O
den	O
Arm	RAUMHINWEIS
ihres	O
Gatten	O
gehängt	RELATIONALES VERB
	O
während	O
sie	O
über	RELATION
den	O
dunklen	O
Korridor	ORT
nach	RELATION
dem	O
Wohnzimmer	ORT
gingen	RELATIONALES VERB
.	O
Sie	O
meint	O
es	O
gewiß	O
nicht	O
so	O
