hülflos	O
verschmachten	O
,	O
die	O
jetzt	O
leiden	O
wie	O
sie	O
einst	O
litt	O
!	O
``	O
Über	RELATION
Grabsteinen	RAUMTHEMA
schwebt	RELATIONALES VERB
Friede	O
und	O
Verzeihung	O
,	O
die	O
Stimme	O
des	O
Todes	O
regt	O
keine	O
Leidenschaft	O
mehr	O
auf	O
:	O
Friede	O
und	O
Verzeihung	O
erwartete	O
also	O
auch	O
Luise	O
,	O
die	O
sich	O
für	O
lebendig	O
todt	O
hielt	O
,	O
indem	O
sie	O
diese	O
Blätter	RAUMHINWEIS
in	RELATION
die	O
Hände	RAUMHINWEIS
eines	O
Mannes	O
lieferte	RELATIONALES VERB
,	O
den	O
sie	O
nicht	O
persönlich	O
kannte	O
,	O
für	O
welchen	O
sie	O
aber	O
Vertrauen	O
und	O
Achtung	O
genug	O
hatte	O
,	O
um	O
ihn	O
zur	O
Herausgabe	O
derselben	O
aufzufordern	O
.	O
Es	O
schien	O
mir	O
etwas	O
Heiliges	O
zu	O
haben	O
,	O
den	O
Wunsch	O
einer	O
so	O
gränzenlos	O
Unglücklichen	O
nicht	O
unerfüllt	O
zu	O
lassen	O
.	O
Ohne	O
indessen	O
von	O
den	O
in	O
dieser	O
Geschichte	O
auftretenden	O
Personen	O
eine	O
einzige	O
zu	O
kennen	O
,	O
ohne	O
also	O
im	O
Stande	O
zu	O
seyn	O
über	O
sie	O
zu	O
urtheilen	O
,	O
habe	O
ich	O
doch	O
die	O
klare	O
Überzeugung	O
,	O
daß	O
man	O
zwar	O
Luisen	O
alles	O
was	O
ihr	O
Unglück	O
betrifft	O
und	O
beweiset	O
,	O
auf	O
ihr	O
Wort	O
glauben	O
,	O
über	O
vieles	O
aber	O
was	O
das	O
ihr	O
gethane	O
Unrecht	O
anbelangt	O
,	O
sie	O
nicht	O
für	O
die	O
kompetenteste	O
Richterinn	O
annehmen	O
kann	O
.	O
So	O
geschah	O
es	O
,	O
nachdem	O
die	O
Arme	O
die	O
schreckliche	O
Epoche	O
ihrer	O
Verstandesverwirrung	O
überstanden	O
hatte	O
,	O
daß	O
man	O
auf	O
die	O
Meinung	O
hin	O
,	O
ihre	O
Vernunft	O
sei	O
nicht	O
wieder	O
hergestellt	O
,	O
manches	O
gegen	O
sie	O
that	O
,	O
das	O
während	O
ihrer	O
schwachen	O
Genesung	O
heftig	O
genug	O
auf	RELATION
sie	RAUMHINWEIS
wirkte	RELATIONALES VERB
,	O
um	O
Entschlüsse	O
in	RELATION
ihr	RAUMHINWEIS
hervorzubringen	RELATIONALES VERB
,	O
welche	O
,	O
so	O
hell	O
auch	O
ihr	O
eignes	O
Bewußtseyn	O
dabei	O
war	O
,	O
die	O
Personen	O
von	O
denen	O
sie	O
umgeben	RELATIONALES VERB
war	O
,	O
wiederum	O
in	O
ihren	O
Vorurtheilen	O
bestärken	O
mußten	O
.	O
In	O
diesem	O
und	O
manchem	O
ähnlichen	O
Fall	O
ist	O
es	O
unläugbar	O
,	O
daß	O
sie	O
Unrecht	O
litt	O
;	O
aber	O
zweifelhaft	O
ist	O
es	O
,	O
ob	O
man	O
ihr	O
Unrecht	O
that	O
?	O
Und	O
in	RAUMMETAPHER
einem	RAUMMETAPHER
solchen	RAUMMETAPHER
Labirinth	RAUMMETAPHER
trieb	RAUMMETAPHER
sie	RAUMMETAPHER
ihr	RAUMMETAPHER
grausames	RAUMMETAPHER
Schicksal	RAUMMETAPHER
mit	RAUMMETAPHER
den	RAUMMETAPHER
Menschen	RAUMMETAPHER
,	RAUMMETAPHER
die	RAUMMETAPHER
sie	RAUMMETAPHER
zunächst	RAUMMETAPHER
angingen	RAUMMETAPHER
,	RAUMMETAPHER
unaufhörlich	RAUMMETAPHER
herum	RAUMMETAPHER
.	O
Welche	O
Scenen	O
von	O
Verzweiflung	O
würden	O
,	O
zum	O
Beispiel	O
,	O
die	O
Geständnisse	O
ihres	O
Gemahls	O
enthüllen	O
,	O
wenn	O
dieser	O
die	O
Gewohnheit	O
gehabt	O
hätte	O
,	O
so	O
über	O
sich	O
zu	O
brüten	O
wie	O
seine	O
unglückliche	O
Frau	O
?	O
Sie	O
brütete	O
,	O
litt	O
,	O
weinte	O
:	O
und	O
er	O
war	O
schwerlich	O
glücklicher	O
,	O
indem	O
er	O
nach	O
seiner	O
Art	O
,	O
nach	O
der	O
Stimmung	O
seines	O
Karakters	O
fühlte	O
,	O
die	O
ihn	O
antrieb	O
zu	O
toben	O
,	O
oder	O
sich	O
auf	O
jede	O
Weise	O
von	O
der	O
Veranlassung	O
seines	O
Unglücks	O
zu	O
zerstreuen	O
,	O
oder	O
gar	O
sich	O
an	RELATION
ihr	RAUMHINWEIS
zu	O
rächen	O
;	O
während	O
Luise	O
mit	O
gleichem	O
,	O
wiewohl	O
noch	O
unvermeidlicherem	O
Egoismus	O
fortfuhr	O
,	O
nur	O
von	O
ihrem	O
Kummer	O
auszugehen	O
,	O
der	O
doch	O
,	O
durch	O
seinen	O
Einfluß	O
auf	RELATION
ihren	O
Karakter	RAUMHINWEIS
,	O
die	O
nächste	O
Ursache	O
des	O
Mißverhältnisses	O
war	O
.	O
So	O
behandelte	O
und	O
dachte	O
sie	O
die	O
Menschen	O
oft	O
besser	O
als	O
sie	O
waren	O
;	O
so	O
erblickte	RELATIONALES VERB
und	O
fühlte	O
sie	O
die	O
nämlichen	O
Menschen	O
eben	O
so	O
oft	O
schlimmer	O
als	O
sie	O
waren	O
;	O
so	O
gab	O
ihre	O
Güte	O
ihr	O
nie	O
diejenige	O
Kraft	O
,	O
welche	O
andre	O
im	RAUMMETAPHER
Zügel	RAUMMETAPHER
gehalten	RAUMMETAPHER
,	O
und	O
sie	O
darüber	O
hinweggesetzt	O
hätte	O
,	O
über	O
ihre	O
und	O
andrer	O
Handlungen	O
und	O
Motive	O
peinlich	O
zu	O
grübeln	O
;	O
so	O
stieß	RELATIONALES VERB
schwärmerische	O
Kleinlichkeit	O
in	RELATION
ihr	RAUMHINWEIS
,	O
unaufhörlich	O
gegen	RELATION
gewöhnlich	O
menschliche	O
und	O
gesellschaftliche	O
Kleinlichkeit	O
in	RELATION
Andern	RAUMHINWEIS
!	O
Die	O
oberflächlichsten	O
psychologischen	O
Kenntnisse	O
sind	O
hinreichend	O
,	O
um	O
auf	O
alle	O
,	O
von	O
ihren	O
Helden	O
selbst	O
verfaßten	O
Biographien	O
,	O
gewisse	O
allgemeine	O
Vorsichtsregeln	O
anzuwenden	O
;	O
und	O
wenn	O
eine	O
Unglückliche	O
,	O
mit	O
der	O
Erzählung	O
ihres	O
Lebens	O
,	O
fast	O
nur	O
eine	O
einzige	O
lange	O
Krankheitsgeschichte	O
vorträgt	O
,	O
muß	O
man	O
allerdings	O
noch	O
eine	O
besondre	O
Rücksicht	O
darauf	O
nehmen	O
:	O
in	O
wiefern	O
ihre	O
Vorstellungen	O
,	O
von	O
Menschen	O
und	O
Dingen	O
,	O
dem	O
Einfluß	O
ihres	O
individuellen	O
Zustandes	O
nothwendig	O
unterworfen	O
seyn	O
mußten	O
.	O
Wenn	O
aber	O
ein	O
Arzt	O
,	O
der	O
einen	O
Fieberkranken	O
besucht	RELATIONALES VERB
,	O
und	O
ihn	O
mit	O
Heftigkeit	O
versichern	O
hört	RELATIONALES VERB
,	O
daß	O
man	O
ein	O
eisernes	O
Band	RAUMHINWEIS
um	RELATION
seine	O
Schläfe	RAUMHINWEIS
gelegt	RELATIONALES VERB
habe	O
,	O
oder	O
ihm	O
boshafter	O
Weise	O
von	O
Zeit	O
zu	O
Zeit	O
die	O
Kehle	RAUMHINWEIS
zudrücke	RELATIONALES VERB
:	O
--	O
wenn	O
der	O
erfahrne	O
Arzt	O
auch	O
diese	O
Aussagen	O
nicht	O
für	O
Thatsachen	O
annimmt	O
,	O
so	O
wird	O
er	O
sich	O
doch	O
,	O
eben	O
so	O
wenig	O
,	O
auf	O
die	O
verdrießliche	O
Betheurung	O
der	O
Wärterinn	O
,	O
daß	O
dieses	O
alles	O
Fieberwahn	O
sey	O
,	O
schlechterdings	O
verlassen	O
;	O
er	O
wird	O
vielmehr	O
untersuchen	O
,	O
ob	O
des	O
Kranken	O
Kopfzeug	RAUMHINWEIS
nicht	O
zu	O
fest	O
um	RELATION
die	O
Schläfe	RAUMHINWEIS
gebunden	RELATIONALES VERB
ist	O
,	O
er	O
wird	O
dafür	O
sorgen	O
,	O
daß	O
man	O
ihm	O
einige	O
Kissen	RAUMHINWEIS
unterlege	RELATIONALES VERB
,	O
um	O
ihm	O
den	O
peinigenden	O
Zufluß	RAUMHINWEIS
des	O
Blutes	RAUMHINWEIS
nach	RELATION
dem	O
Kopfe	RAUMHINWEIS
zu	O
lindern	O
.	O
Eben	O
so	O
dürfen	O
wir	O
das	O
wunde	O
Gefühl	O
einer	O
Leidenden	O
,	O
die	O
uns	O
erzählt	O
was	O
sie	O
erduldete	O
,	O
nicht	O
mit	O
müßiger	O
Weisheit	O
verwerfen	O
,	O
indem	O
wir	O
sagen	O
:	O
	O
Bei	O
diesen	O
traurigen	O
physischen	O
Anlagen	O
,	O
nach	O
diesen	O
unglücklichen	O
Zufällen	O
,	O
bei	O
diesem	O
zerrütteten	O
Körper	RAUMHINWEIS
,	O
bei	O
diesem	O
angegriffenen	O
Geiste	O
,	O
konnte	O
sie	O
von	O
dem	O
,	O
was	O
ihr	O
begegnete	RELATIONALES VERB
,	O
nicht	O
urtheilen	O
!	O
``	O
sondern	O
der	O
Menschenfreund	O
wird	O
die	O
Klagende	O
verstehn	O
,	O
und	O
indem	O
er	O
sie	O
versteht	O
,	O
den	O
vielleicht	O
einzig	O
möglichen	O
Trost	O
ihr	O
gewähren	O
;	O
er	O
wird	O
seine	O
Menschenkenntniß	O
durch	O
sie	O
erweitert	O
fühlen	O
,	O
hier	O
helfen	O
so	O
weit	O
er	O
kann	O
,	O
--	O
denn	O
helfen	O
kann	O
man	O
selbst	O
Kranken	O
,	O
die	O
man	O
nicht	O
zu	O
heilen	O
vermag	O
,	O
--	O
und	O
Keime	O
ähnlichen	O
Unglücks	O
und	O
ähnlicher	O
Schuld	O
,	O
die	O
in	RELATION
so	O
manchem	O
Menschenzirkel	RAUMHINWEIS
verborgen	RELATIONALES VERB
seyn	O
mögen	O
,	O
vielleicht	O
noch	O
bei	O
Zeiten	O
auszurotten	O
oder	O
zu	O
verbessern	O
gelernt	O
haben	O
.	O
Luise	O
beklagt	O
sich	O
mit	O
vollem	O
Recht	O
,	O
verkannt	O
,	O
und	O
weil	O
sie	O
verkannt	O
wurde	O
,	O
mißhandelt	O
worden	O
zu	O
seyn	O
:	O
freilich	O
verkannte	O
auch	O
sie	O
alles	O
,	O
und	O
so	O
erschien	O
für	O
sie	O
keine	O
Rettung	O
,	O
aus	O
der	O
Verwirrung	O
ihres	O
Schicksals	O
.	O
Aber	O
die	O
sonst	O
ganz	O
gleich	O
aufgehende	O
Rechnung	O
von	O
Fehlern	O
und	O
Vorwürfen	O
,	O
zwischen	RELATION
ihr	RAUMHINWEIS
und	O
den	O
Menschen	RAUMHINWEIS
mit	O
welchen	O
sie	O
lebte	RELATIONALES VERB
,	O
würde	O
deshalb	O
vor	RAUMMETAPHER
einem	RAUMMETAPHER
höheren	RAUMMETAPHER
Richterstuhl	RAUMMETAPHER
nicht	O
für	O
abgeschlossen	O
gelten	O
:	O
weil	O
die	O
Gesunden	O
der	O
Kranken	O
,	O
die	O
Älteren	O
der	O
Jüngern	O
,	O
die	O
Vernünftigen	O
der	O
Schwärmerinn	O
,	O
die	O
Starken	O
der	O
Schwachen	O
,	O
die	O
Männer	O
dem	O
Weibe	O
,	O
mehr	O
schuldig	O
waren	O
,	O
als	O
diese	O
jenen	O
.	O
So	O
lange	O
daher	O
der	O
Tod	O
den	O
unglücklichen	O
Gläubiger	O
nicht	O
hinweggenommen	RELATIONALES VERB
hat	O
,	O
so	O
lange	O
sollte	O
,	O
und	O
so	O
lange	O
kann	O
an	O
der	O
Schuld	O
abgetragen	O
werden	O
,	O
die	O
,	O
trotz	O
aller	O
Umstände	O
welche	O
sie	O
erklären	O
,	O
entschuldigen	O
,	O
rechtfertigen	O
,	O
alsdann	O
doch	O
vielleicht	O
etwas	O
drückend	O
gefühlt	O
werden	O
möchte	O
.	O
Vielleicht	O
ist	O
es	O
mir	O
mit	O
den	O
bisher	O
gegebnen	O
Winken	O
schon	O
gelungen	O
,	O
den	O
Nutzen	O
vorzubereiten	O
,	O
welchen	O
ich	O
durch	O
die	O
Herausgabe	O
von	O
Luisens	O
Geschichte	O
zu	O
stiften	O
hofte	O
und	O
wünschte	O
.	O
Es	O
sey	O
mir	O
indessen	O
erlaubt	O
,	O
noch	O
einen	O
sehr	O
allgemeinen	O
Gesichtspunkt	O
zu	O
berühren	O
,	O
aus	O
welchem	O
,	O
wie	O
mich	O
dünkt	O
,	O
die	O
folgenden	O
Blätter	O
betrachtet	O
werden	O
können	O
.	O
Dieses	O
ganze	O
traurige	O
,	O
bald	O
matte	O
bald	O
grelle	O
Gemälde	O
,	O
ist	O
nur	O
ein	O
einzelnes	O
Blatt	O
aus	O
der	O
unseligen	O
Geschichte	O
der	O
Konvenienz	O
.	O
	O
Durchbrecht	RAUMMETAPHER
die	RAUMMETAPHER
Schranken	RAUMMETAPHER
der	RAUMMETAPHER
Konvenienz	RAUMMETAPHER
,	O
``	O
sagt	O
man	O
,	O
	O
und	O
Ihr	O
seid	O
unter	RELATION
lauter	O
Räubern	O
und	O
Mördern	O
!	O
``	O
Das	O
heißt	O
mit	O
andern	O
Worten	O
:	O
	O
Reißt	RAUMMETAPHER
die	RAUMMETAPHER
Larve	RAUMMETAPHER
herab	RAUMMETAPHER
,	O
mit	O
welcher	O
wir	O
unsre	O
sittliche	O
Herabwürdigung	O
zu	O
bedecken	RELATIONALES VERB
übereinkamen	O
,	O
und	O
ihr	O
werdet	O
uns	RAUMHINWEIS
sehen	RELATIONALES VERB
wie	O
wir	O
sind	O
.	O
``	O
Das	O
Elend	O
,	O
zu	O
dessen	O
Vertrauten	O
Luise	O
ihre	O
Leser	O
machen	O
wird	O
,	O
rührte	O
nicht	O
von	O
jener	O
großen	RAUMMETAPHER
Naturnothwendigkeit	RAUMMETAPHER
her	RAUMMETAPHER
,	RAUMMETAPHER
aus	RAUMMETAPHER
deren	RAUMMETAPHER
eisernen	RAUMMETAPHER
Banden	RAUMMETAPHER
kein	O
Sterblicher	O
sich	O
oder	O
seine	O
Brüder	O
zu	O
erlösen	O
vermag	O
:	O
die	O
ganze	O
Unvermeidlichkeit	O
desselben	O
lag	O
lediglich	O
,	O
in	RAUMMETAPHER
dem	RAUMMETAPHER
konventionellen	RAUMMETAPHER
Kreise	RAUMMETAPHER
,	RAUMMETAPHER
den	RAUMMETAPHER
die	RAUMMETAPHER
gute	RAUMMETAPHER
Gesellschaft	RAUMMETAPHER
um	RAUMMETAPHER
sich	RAUMMETAPHER
gezogen	RAUMMETAPHER
hat	RAUMMETAPHER
,	RAUMMETAPHER
und	RAUMMETAPHER
an	RAUMMETAPHER
dessen	RAUMMETAPHER
Schranken	RAUMMETAPHER
sich	RAUMMETAPHER
Einzelne	RAUMMETAPHER
den	RAUMMETAPHER
Kopf	RAUMMETAPHER
zerstoßen	RAUMMETAPHER
mögen	RAUMMETAPHER
,	RAUMMETAPHER
als	RAUMMETAPHER
kämpften	RAUMMETAPHER
sie	RAUMMETAPHER
gegen	RAUMMETAPHER
das	RAUMMETAPHER
Schicksal	RAUMMETAPHER
selbst	RAUMMETAPHER
.	O
Wie	O
viele	O
hundert	O
Familien	O
stehen	RELATIONALES VERB
in	O
ähnlichen	O
Verhältnissen	O
,	O
in	RELATION
ähnlichen	O
Verbindungen	RELATION
,	O
haben	O
,	O
für	O
das	O
gleichgültige	O
Publikum	O
,	O
einen	O
ähnlichen	O
Schein	O
von	O
Wohlstand	O
und	O
feinen	O
Sitten	O
,	O
wie	O
Luisens	O
Haus	ORT
:	O
indessen	O
sie	O
ein	O
ähnliches	O
Gewühl	O
von	O
Schwächen	O
und	O
kämpfenden	O
Leidenschaften	O
verschließen	RAUMMETAPHER
,	O
die	O
,	O
so	O
lange	O
sie	O
nur	O
leise	O
unter	RAUMMETAPHER
sich	RAUMMETAPHER
gähren	RAUMMETAPHER
,	O
nur	O
hie	ORT
und	O
da	ORT
eine	O
kleine	O
Schlechtigkeit	O
hervorbringen	RELATIONALES VERB
,	O
das	O
öffentliche	RAUMBESCHREIBUNG
Ansehen	O
nicht	O
schmälern	O
,	O
dessen	O
man	O
unter	O
jenen	O
Bedingungen	O
genießt	O
;	O
wenn	O
sie	O
aber	O
einmal	O
,	O
bei	O
lebhafter	O
organisirten	O
oder	O
sittlicheren	O
Menschen	O
,	O
sich	O
bis	O
zur	O
Raserei	O
oder	O
zum	O
Verbrechen	O
entzündet	O
haben	O
,	O
einstimmige	O
Proskription	O
auf	O
die	O
Unglücklichen	O
herabziehen	RELATIONALES VERB
,	O
deren	O
Beispiel	O
aus	O
den	O
Gewohnheiten	O
,	O
in	O
welchen	O
man	O
so	O
sanft	O
ruht	O
,	O
aufschrecken	RAUMMETAPHER
möchte	O
!	O
Denn	O
um	O
zu	O
bessern	O
straft	O
die	O
Konvenienz	O
nie	O
:	O
sie	O
straft	O
unerbittlich	O
,	O
schnell	O
,	O
und	O
ungehört	O
,	O
um	O
die	O
Quellen	RAUMMETAPHER
des	RAUMMETAPHER
Übels	RAUMMETAPHER
unaufgesucht	RAUMMETAPHER
,	O
um	O
das	O
Heiligthum	RAUMMETAPHER
von	RAUMMETAPHER
Verderbniß	RAUMMETAPHER
unangetastet	RAUMMETAPHER
zu	O
erhalten	O
.	O
Wenn	O
sich	O
solche	O
Verhältnisse	O
,	O
die	O
man	O
alsdann	O
nicht	O
für	O
traurig	O
,	O
nicht	O
für	O
schrecklich	O
,	O
nicht	O
für	O
unsittlich	O
,	O
sondern	O
für	O
ärgerlich	O
ansieht	O
,	O
in	RELATION
einer	O
Familie	RAUMHINWEIS
zu	O
offenbaren	O
anfangen	O
,	O
so	O
erstaunt	O
man	O
,	O
so	O
zischelt	RELATIONALES VERB
man	O
sich	O
solche	O
unter	RELATION
einander	RELATION
zu	RELATIONALES VERB
,	O
und	O
stellt	O
die	O
Sache	O
dem	O
waltenden	O
Schicksal	O
anheim	O
:	O
denn	O
,	O
außerdem	O
daß	O
sie	O
ein	O
Gegenstand	O
der	O
Gespräche	O
am	RELATION
Theetisch	RAUMHINWEIS
ist	O
,	O
hat	O
sie	O
für	O
niemanden	O
Interesse	O
.	O
Ist	O
es	O
dann	O
endlich	O
,	O
durch	O
die	O
diskrete	O
Behandlung	O
,	O
unter	RELATION
das	O
große	RAUMBESCHREIBUNG
Publikum	RAUMHINWEIS
gekommen	RELATIONALES VERB
,	O
daß	O
Mademoiselle	O
N.	O
sterblich	O
in	O
Herrn	O
N.	O
N.	O
verliebt	O
ist	O
,	O
daß	O
aber	O
ihre	O
Eltern	O
die	O
Neigung	O
mißbilligen	O
,	O
das	O
es	O
sehr	O
lebhafte	O
Auftritte	O
gibt	O
,	O
daß	O
Mademoiselle	O
heute	O
mit	O
rothgeweinten	O
Augen	RAUMHINWEIS
in	RELATION
diese	O
oder	O
jene	O
Gesellschaft	RAUMHINWEIS
gekommen	RELATIONALES VERB
ist	O
,	O
oder	O
daß	O
sie	O
wirklich	O
den	O
Verstand	O
verloren	O
hat	O
,	O
daß	O
der	O
Mann	O
,	O
den	O
sie	O
auf	O
Überredung	O
ihrer	O
Familie	O
genommen	O
,	O
sich	O
nicht	O
um	O
sie	O
bekümmert	O
,	O
daß	O
man	O
sie	O
einer	O
Wärterinn	O
überläßt	O
,	O
die	O
sie	O
mit	O
Ruthen	RAUMHINWEIS
peitscht	RELATIONALES VERB
,	O
verhungern	O
läßt	O
,	O
u.s.w.	O
--	O
so	O
empfindet	O
zwar	O
die	O
Familie	O
,	O
Unschuldige	O
wie	O
Schuldige	O
,	O
eine	O
gewisse	O
nachtheilige	O
Wirkung	O
dieser	O
Gerüchte	O
in	RELATION
der	O
öffentlichen	RAUMBESCHREIBUNG
Meinung	RAUMHINWEIS
,	O
die	O
zu	O
versöhnen	O
sie	O
indessen	O
ein	O
unfehlbares	O
,	O
aber	O
einziges	O
Mittel	O
hat	O
,	O
sobald	O
sie	O
das	O
geschehene	O
Übel	O
wieder	O
unter	RAUMMETAPHER
etwas	RAUMMETAPHER
äußeren	RAUMMETAPHER
Anstand	RAUMMETAPHER
zu	RAUMMETAPHER
vergraben	RAUMMETAPHER
weiß	RAUMMETAPHER
,	O
wo	RAUMMETAPHER
es	RAUMMETAPHER
dann	RAUMMETAPHER
rettungslos	RAUMMETAPHER
austoben	RAUMMETAPHER
mag	RAUMMETAPHER
;	O
dahingegen	O
jeder	O
mögliche	O
Schritt	O
,	O
es	O
zu	O
verbessern	O
,	O
das	O
allgemeine	O
Skandal	O
nur	O
vermehren	O
,	O
und	O
auch	O
in	O
der	O
That	O
,	O
durch	O
die	O
Konvenienz	O
,	O
wesentlich	O
unwirksam	O
gemacht	O
würde	O
.	O
Wenn	O
einzelne	O
feinere	O
Seelen	O
sich	O
entsetzen	O
,	O
daß	O
unter	RELATION
solchen	O
Menschen	RAUMHINWEIS
solche	O
Gräuel	O
vorgehn	O
,	O
wenn	O
sie	O
gar	O
dem	O
Schein	O
von	O
Schwärmerei	O
und	O
Bizarrerie	O
,	O
von	O
Don	O
Quixottismus	O
,	O
genug	O
trotzen	O
um	O
helfen	O
zu	O
wollen	O
,	O
so	O
finden	O
sie	O
doch	O
gar	O
bald	O
,	O
daß	O
dieser	O
Schein	O
nicht	O
umsonst	O
auf	RAUMMETAPHER
ihr	RAUMMETAPHER
Bestreben	RAUMMETAPHER
geworfen	RAUMMETAPHER
ist	RAUMMETAPHER
,	O
daß	O
er	O
deswegen	O
da	ORT
ist	O
,	O
damit	O
es	O
ihnen	O
unmöglich	O
sey	O
,	O
in	O
solchen	O
Dingen	O
etwas	O
gut	O
zu	O
machen	O
.	O
Und	O
die	O
kleinere	O
Anzahl	O
von	O
vertrauten	O
Freunden	O
oder	O
Angehörigen	O
des	O
Hauses	ORT
,	O
denen	O
selbst	O
das	O
Publikum	O
das	O
Recht	O
zugestehen	O
würde	O
,	O
sich	O
um	O
die	O
Angelegenheiten	O
desselben	ORT
zu	O
bekümmern	O
:	O
--	O
o	O
wie	O
wenig	O
hätte	O
die	O
Konvenienz	O
ihren	O
Vortheil	O
verstanden	O
,	O
wenn	O
sie	O
nicht	O
auch	O
deren	O
Recht	O
so	O
beschränkt	O
und	O
verklausulirt	O
hätte	O
,	O
daß	O
es	O
ihrer	O
Herrschaft	O
nicht	O
gefährlich	O
würde	O
!	O
Schwerlich	O
wird	O
ein	O
unbefangener	O
Leser	O
der	O
folgenden	O
Geschichte	O
sich	O
entbrechen	O
auszurufen	RELATIONALES VERB
:	O
War	O
denn	O
kein	O
Mensch	O
barmherzig	O
