war	O
ein	O
Armenier	O
und	O
ging	RELATIONALES VERB
allein	O
.	O
Wir	O
beschleunigten	O
unsere	O
Schritte	RAUMHINWEIS
und	O
suchten	O
sie	O
durch	O
öftere	O
Veränderung	O
unseres	O
Weges	ORT
irre	O
zu	O
machen	O
--	O
umsonst	O
,	O
die	O
Maske	RAUMHINWEIS
blieb	RELATIONALES VERB
immer	O
dicht	RAUMBESCHREIBUNG
hinter	RELATION
uns	RAUMHINWEIS
.	O
	O
Sie	O
haben	O
doch	O
keine	O
Intrige	O
hier	ORT
gehabt	O
?	O
``	O
sagte	O
endlich	O
der	O
Prinz	O
zu	RELATION
mir	RAUMHINWEIS
.	O
	O
Die	O
Ehemänner	O
in	RELATION
Venedig	ORT
sind	O
gefährlich	O
.	O
``	O
--	O
	O
Ich	O
stehe	O
mit	O
keiner	O
einzigen	O
Dame	O
in	RELATION
Verbindung	RAUMHINWEIS
``	O
,	O
gab	O
ich	O
zur	O
Antwort	O
.	O
--	O
	O
Wir	O
wollen	O
uns	O
hier	ORT
niedersetzen	RELATIONALES VERB
und	O
deutsch	O
sprechen	O
``	O
,	O
fuhr	O
er	O
fort	O
.	O
	O
Ich	O
bilde	O
mir	O
ein	O
,	O
man	O
verkennt	O
uns	O
.	O
``	O
Wir	O
setzten	RELATIONALES VERB
uns	O
auf	RELATION
eine	O
steinerne	RAUMBESCHREIBUNG
Bank	RAUMHINWEIS
und	O
erwarteten	RELATIONALES VERB
,	O
daß	O
die	O
Maske	RAUMHINWEIS
vorübergehen	RELATIONALES VERB
sollte	O
.	O
Sie	O
kam	RELATIONALES VERB
gerade	O
auf	RELATION
uns	RAUMHINWEIS
zu	RELATION
und	O
nahm	RELATIONALES VERB
ihren	O
Platz	RAUMHINWEIS
dicht	RAUMBESCHREIBUNG
an	RELATION
der	O
Seite	RELATION
des	O
Prinzen	O
.	O
Er	O
zog	RELATIONALES VERB
die	O
Uhr	RAUMHINWEIS
heraus	RELATION
und	O
sagte	O
mir	O
laut	O
auf	O
französisch	O
,	O
indem	O
er	O
aufstand	RELATIONALES VERB
:	O
	O
Neun	O
Uhr	O
vorbei	O
.	O
Kommen	RELATIONALES VERB
Sie	O
.	O
Wir	O
vergessen	O
,	O
daß	O
man	O
uns	O
im	RELATION
,	O
Louvre	ORT
`	O
erwartet	RELATIONALES VERB
.	O
``	O
Dies	O
sagte	O
er	O
nur	O
,	O
um	O
die	O
Maske	RAUMHINWEIS
von	RELATION
unserer	O
Spur	RAUMHINWEIS
zu	O
entfernen	RELATIONALES VERB
.	O
	O
Neun	O
Uhr	O
``	O
,	O
wiederholte	O
sie	O
in	O
eben	O
der	O
Sprache	O
nachdrücklich	O
und	O
langsam	O
.	O
	O
Wünschen	O
Sie	O
sich	O
Glück	O
,	O
Prinz	O
``	O
-LRB-	O
indem	O
sie	O
ihn	O
bei	O
seinem	O
wahren	O
Namen	O
nannte	O
-RRB-	O
.	O
	O
Um	O
neun	O
Uhr	O
ist	O
er	O
gestorben	O
.	O
``	O
Damit	O
stand	RELATIONALES VERB
sie	RAUMHINWEIS
auf	RELATIONALES VERB
und	O
ging	RELATIONALES VERB
.	O
Wir	O
sahen	RELATIONALES VERB
uns	O
bestürzt	O
an	RELATIONALES VERB
.	O
--	O
	O
Wer	O
ist	O
gestorben	O
?	O
``	O
sagte	O
endlich	O
der	O
Prinz	O
nach	O
einer	O
langen	O
Stille	O
.	O
--	O
	O
Lassen	O
Sie	O
uns	O
ihr	RAUMHINWEIS
nachgehen	RELATIONALES VERB
``	O
,	O
sagte	O
ich	O
,	O
	O
und	O
eine	O
Erklärung	O
fordern	O
.	O
``	O
Wir	O
durchkrochen	RELATIONALES VERB
alle	O
Winkel	ORT
des	O
Markusplatzes	ORT
--	O
die	O
Maske	RAUMHINWEIS
war	O
nicht	O
mehr	O
zu	O
finden	RELATIONALES VERB
.	O
Unbefriedigt	O
kehrten	RELATIONALES VERB
wir	O
nach	RELATION
unserm	O
Gasthof	ORT
zurück	RELATION
.	O
Der	O
Prinz	O
sagte	O
mir	O
unterweges	ORT
nicht	O
ein	O
Wort	O
,	O
sondern	O
ging	RELATIONALES VERB
seitwärts	RELATION
und	O
allein	O
und	O
schien	O
einen	O
gewaltsamen	O
Kampf	O
zu	O
kämpfen	O
,	O
wie	O
er	O
mir	O
auch	O
nachher	O
gestanden	O
hat	O
.	O
Als	O
wir	O
zu	RELATION
Hause	ORT
waren	O
,	O
öffnete	RAUMTHEMA
er	O
zum	O
ersten	O
Male	O
wieder	O
den	O
Mund	RAUMHINWEIS
.	O
	O
Es	O
ist	O
doch	O
lächerlich	O
``	O
,	O
sagte	O
er	O
,	O
	O
daß	O
ein	O
Wahnsinniger	O
die	O
Ruhe	O
eines	O
Mannes	O
mit	O
zwei	O
Worten	O
erschüttern	O
soll	O
.	O
``	O
Wir	O
wünschten	O
uns	O
eine	O
gute	O
Nacht	O
,	O
und	O
sobald	O
ich	O
auf	RELATION
meinem	O
Zimmer	ORT
war	O
,	O
merkte	O
ich	O
mir	O
in	RELATION
meiner	O
Schreibtafel	RAUMHINWEIS
den	O
Tag	O
und	O
die	O
Stunde	O
,	O
wo	RELATION
es	O
geschehen	O
war	O
.	O
Es	O
war	O
ein	O
Donnerstag	O
.	O
Am	O
folgenden	O
Abend	O
sagte	O
mir	O
der	O
Prinz	O
:	O
	O
Wollen	O
wir	O
nicht	O
einen	O
Gang	RAUMHINWEIS
über	RELATION
den	O
Markusplatz	ORT
machen	O
und	O
unsern	O
geheimnisvollen	O
Armenier	O
aufsuchen	RELATIONALES VERB
?	O
Mich	O
verlangt	O
doch	O
nach	O
der	O
Entwickelung	O
dieser	O
Komödie	O
.	O
``	O
Ich	O
wars	O
zufrieden	O
.	O
Wir	O
blieben	RELATIONALES VERB
bis	O
eilf	O
Uhr	O
auf	RELATION
dem	O
Platze	ORT
.	O
Der	O
Armenier	O
war	O
nirgends	ORT
zu	O
sehen	RELATIONALES VERB
.	O
Das	O
nämliche	O
wiederholten	O
wir	O
die	O
vier	O
folgenden	O
Abende	O
,	O
und	O
mit	O
keinem	O
bessern	O
Erfolge	O
.	O
Als	O
wir	O
am	O
sechsten	O
Abend	O
unser	O
Hotel	ORT
verließen	RELATIONALES VERB
,	O
hatte	O
ich	O
den	O
Einfall	O
--	O
ob	O
unwillkürlich	O
oder	O
aus	O
Absicht	O
,	O
besinne	O
ich	O
mich	O
nicht	O
mehr	O
--	O
,	O
den	O
Bedienten	O
zu	O
hinterlassen	RELATIONALES VERB
,	O
wo	RELATION
wir	O
zu	O
finden	RELATIONALES VERB
sein	O
würden	O
,	O
wenn	O
nach	O
uns	O
gefragt	O
werden	O
sollte	O
.	O
Der	O
Prinz	O
bemerkte	O
meine	O
Vorsicht	O
und	O
lobte	O
sie	O
mit	O
einer	O
lächelnden	O
Miene	O
.	O
Es	O
war	O
ein	O
großes	RAUMBESCHREIBUNG
Gedränge	RAUMHINWEIS
auf	RELATION
dem	O
Markusplatz	ORT
,	O
als	O
wir	O
da	ORT
ankamen	RELATIONALES VERB
.	O
Wir	O
hatten	O
kaum	O
dreißig	RAUMHINWEIS
Schritte	RAUMHINWEIS
gemacht	O
,	O
so	O
bemerkte	O
ich	O
den	O
Armenier	O
wieder	O
,	O
der	O
sich	O
mit	O
schnellen	O
Schritten	RAUMHINWEIS
durch	RELATION
die	O
Menge	RAUMHINWEIS
arbeitete	RELATIONALES VERB
und	O
mit	RELATION
den	O
Augen	RAUMHINWEIS
jemand	O
zu	O
suchen	RELATIONALES VERB
schien	O
.	O
Eben	O
waren	O
wir	O
im	O
Begriff	O
,	O
ihn	O
zu	O
erreichen	RELATIONALES VERB
,	O
als	O
der	O
Baron	O
von	O
F	O
**	O
aus	RELATION
der	O
Suite	ORT
des	O
Prinzen	O
atemlos	O
auf	RELATION
uns	RAUMHINWEIS
zukam	RELATIONALES VERB
und	O
dem	O
Prinzen	O
einen	O
Brief	RAUMHINWEIS
überbrachte	RELATIONALES VERB
.	O
	O
Er	O
ist	O
schwarz	O
gesiegelt	O
``	O
,	O
setzte	O
er	O
hinzu	O
.	O
	O
Wir	O
vermuteten	O
,	O
daß	O
es	O
Eile	O
hätte	O
.	O
``	O
Das	O
fiel	O
auf	O
mich	O
wie	O
ein	O
Donnerschlag	O
.	O
Der	O
Prinz	O
war	O
zu	RELATION
einer	O
Laterne	RAUMHINWEIS
getreten	RELATIONALES VERB
und	O
fing	O
an	O
zu	O
lesen	O
.	O
	O
Mein	O
Cousin	O
ist	O
gestorben	O
``	O
,	O
rief	RELATIONALES VERB
er	O
.	O
	O
Wann	O
?	O
``	O
fiel	O
ich	O
ihm	O
heftig	O
ins	O
Wort	O
.	O
Er	O
sah	RELATIONALES VERB
noch	O
einmal	O
in	RELATION
den	O
Brief	RAUMHINWEIS
.	O
	O
Vorigen	O
Donnerstag	O
.	O
Abends	O
um	O
neun	O
Uhr	O
.	O
``	O
Wir	O
hatten	O
nicht	O
Zeit	O
,	O
von	O
unserm	O
Erstaunen	O
zurückzukommen	O
,	O
so	O
stand	RELATIONALES VERB
der	O
Armenier	RAUMHINWEIS
unter	RELATION
uns	RAUMHINWEIS
.	O
	O
Sie	O
sind	O
hier	ORT
erkannt	O
,	O
gnädigster	O
Herr	O
``	O
,	O
sagte	O
er	O
zu	RELATION
dem	O
Prinzen	O
.	O
	O
Eilen	RELATIONALES VERB
Sie	O
nach	RELATION
dem	O
,	O
Mohren	ORT
`	O
.	O
Sie	O
werden	O
die	O
Abgeordneten	O
des	O
Senats	O
dort	ORT
finden	RELATIONALES VERB
.	O
Tragen	O
Sie	O
kein	O
Bedenken	O
,	O
die	O
Ehre	O
anzunehmen	O
,	O
die	O
man	O
Ihnen	O
erweisen	O
will	O
.	O
Der	O
Baron	O
von	O
F	O
**	O
vergaß	O
,	O
Ihnen	O
zu	O
sagen	O
,	O
daß	O
Ihre	O
Wechsel	RAUMHINWEIS
angekommen	RELATIONALES VERB
sind	O
.	O
``	O
Er	O
verlor	RELATIONALES VERB
sich	O
in	RELATION
dem	O
Gedränge	RAUMHINWEIS
.	O
Wir	O
eilten	RELATIONALES VERB
nach	RELATION
unserm	O
Hotel	ORT
.	O
Alles	O
fand	O
sich	O
,	O
wie	O
der	O
Armenier	O
es	O
verkündigt	O
hatte	O
.	O
Drei	O
Nobili	O
der	O
Republik	ORT
standen	RELATIONALES VERB
bereit	O
,	O
den	O
Prinzen	O
zu	O
bewillkommen	O
und	O
ihn	O
mit	O
Pracht	O
nach	RELATION
der	O
Assemblee	RAUMHINWEIS
zu	O
begleiten	RELATIONALES VERB
,	O
wo	RELATION
der	O
hohe	O
Adel	O
der	O
Stadt	ORT
ihn	O
erwartete	RELATIONALES VERB
.	O
Er	O
hatte	O
kaum	O
soviel	O
Zeit	O
,	O
mir	O
durch	O
einen	O
flüchtigen	O
Wink	RAUMHINWEIS
zu	O
verstehen	O
zu	O
geben	O
,	O
daß	O
ich	O
für	O
ihn	O
wach	O
bleiben	O
möchte	O
.	O
Nachts	O
gegen	O
eilf	O
Uhr	O
kam	RELATIONALES VERB
er	O
wieder	RELATIONALES VERB
.	O
Ernst	O
und	O
gedankenvoll	O
trat	RELATIONALES VERB
er	O
ins	RELATION
Zimmer	ORT
und	O
ergriff	RELATIONALES VERB
meine	O
Hand	RAUMHINWEIS
,	O
nachdem	O
er	O
die	O
Bedienten	O
entlassen	RELATIONALES VERB
hatte	O
.	O
	O
Graf	O
``	O
,	O
sagte	O
er	O
mit	O
den	O
Worten	O
Hamlets	O
zu	RELATION
mir	RAUMHINWEIS
,	O
	O
es	O
gibt	O
mehr	O
Dinge	O
im	RELATION
Himmel	ORT
und	O
auf	RELATION
Erden	ORT
,	O
als	O
wir	O
in	O
unsern	O
Philosophien	O
träumen	O
.	O
``	O
	O
Gnädigster	O
Herr	O
``	O
,	O
antwortete	O
ich	O
,	O
	O
Sie	O
scheinen	O
zu	O
vergessen	O
,	O
daß	O
Sie	O
um	O
eine	O
große	O
Hoffnung	O
reicher	O
zu	RELATION
Bette	RAUMHINWEIS
gehen	RELATIONALES VERB
.	O
``	O
-LRB-	O
Der	O
Verstorbene	O
war	O
der	O
Erbprinz	O
,	O
der	O
einzige	O
Sohn	O
des	O
regierenden	O
***	O
,	O
der	O
alt	O
und	O
kränklich	O
ohne	O
Hoffnung	O
eigner	O
Succession	O
war	O
.	O
Ein	O
Oheim	O
unsers	O
Prinzen	O
,	O
gleichfalls	O
ohne	O
Erben	O
und	O
ohne	O
Aussicht	O
,	O
welche	O
zu	O
bekommen	RELATIONALES VERB
,	O
stand	RELATIONALES VERB
jetzt	O
allein	O
noch	O
zwischen	RELATION
diesem	RAUMHINWEIS
und	O
dem	O
Throne	RAUMHINWEIS
.	O
Ich	O
erwähne	O
dieses	O
Umstandes	O
,	O
weil	O
in	O
der	O
Folge	O
davon	O
die	O
Rede	O
sein	O
wird	O
.	O
-RRB-	O
	O
Erinnern	O
Sie	O
mich	O
nicht	O
daran	O
``	O
,	O
sagte	O
der	O
Prinz	O
.	O
	O
Und	O
wenn	O
eine	O
Krone	O
für	O
mich	O
wäre	O
gewonnen	O
worden	O
,	O
ich	O
hätte	O
jetzt	O
mehr	O
zu	O
tun	O
,	O
als	O
dieser	O
Kleinigkeit	O
nachzudenken	O
.	O
--	O
--	O
Wenn	O
dieser	O
Armenier	O
nicht	O
bloß	O
erraten	O
hat	O
--	O
--	O
``	O
	O
Wie	O
ist	O
das	O
möglich	O
,	O
Prinz	O
?	O
``	O
fiel	O
ich	O
ein	O
.	O
--	O
	O
So	O
will	O
ich	O
Ihnen	O
alle	O
meine	O
fürstlichen	O
Hoffnungen	O
für	O
eine	O
Mönchskutte	O
abtreten	O
.	O
``	O
Den	O
folgenden	O
Abend	O
fanden	RELATIONALES VERB
wir	O
uns	O
zeitiger	O
als	O
gewöhnlich	O
auf	RELATION
dem	O
Markusplatz	ORT
ein	RELATIONALES VERB
.	O
Ein	O
plötzlicher	O
Regenguß	O
nötigte	O
uns	O
,	O
in	RELATION
ein	O
Kaffeehaus	ORT
einzutreten	RELATIONALES VERB
,	O
wo	RELATION
gespielt	O
wurde	O
.	O
Der	O
Prinz	O
stellte	RELATIONALES VERB
sich	O
hinter	RELATION
den	O
Stuhl	RAUMHINWEIS
eines	O
Spaniers	O
und	O
beobachtete	RELATIONALES VERB
das	O
Spiel	O
.	O
Ich	O
war	O
in	RELATION
ein	O
anstoßendes	RELATIONALES VERB
Zimmer	ORT
gegangen	RELATIONALES VERB
,	O
wo	RELATION
ich	O
Zeitungen	O
las	O
.	O
Eine	O
Weile	O
darauf	O
hörte	RELATIONALES VERB
ich	O
Lärmen	O
.	O
Vor	O
der	O
Ankunft	RAUMTHEMA
des	O
Prinzen	O
war	O
der	O
Spanier	O
unaufhörlich	O
im	O
Verluste	O
gewesen	O
,	O
jetzt	O
gewann	O
er	O
auf	O
alle	O
Karten	O
.	O
Das	O
ganze	O
Spiel	O
war	O
auffallend	O
verändert	O
,	O
und	O
die	O
Bank	O
war	O
in	O
Gefahr	O
,	O
von	O
dem	O
Pointeur	O
,	O
den	O
diese	O
glückliche	O
Wendung	O
kühner	O
gemacht	O
hatte	O
,	O
aufgefordert	O
zu	O
werden	O
.	O
Der	O
Venezianer	O
,	O
der	O
sie	O
hielt	O
,	O
sagte	O
dem	O
Prinzen	O
mit	O
beleidigendem	O
Ton	O
--	O
er	O
störe	O
das	O
Glück	O
,	O
und	O
er	O
solle	O
den	O
Tisch	RAUMHINWEIS
verlassen	RELATIONALES VERB
.	O
Dieser	O
sah	RELATIONALES VERB
ihn	O
kalt	O
an	RELATIONALES VERB
und	O
blieb	RELATIONALES VERB
;	O
dieselbe	O
Fassung	O
behielt	O
er	O
,	O
als	O
der	O
Venezianer	O
seine	O
Beleidigung	O
französisch	O
wiederholte	O
.	O
Der	O
letztere	O
glaubte	O
,	O
daß	O
der	O
Prinz	O
beide	O
Sprachen	O
nicht	O
verstehe	O
,	O
und	O
wandte	RELATIONALES VERB
sich	O
mit	O
verachtungsvollem	O
Lachen	O
zu	RELATION
den	O
übrigen	RAUMHINWEIS
:	O
	O
Sagen	O
Sie	O
mir	O
doch	O
,	O
meine	O
Herren	O
,	O
wie	O
ich	O
mich	O
diesem	O
Balordo	O
verständlich	O
machen	O
soll	O
?	O
``	O
Zugleich	O
stand	RELATIONALES VERB
er	O
auf	RELATIONALES VERB
und	O
wollte	O
den	O
Prinzen	O
beim	RELATION
Arm	RAUMHINWEIS
ergreifen	RELATIONALES VERB
;	O
diesen	O
verließ	RELATIONALES VERB
hier	O
die	O
Geduld	O
,	O
er	O
packte	RELATIONALES VERB
den	O
Venezianer	RAUMHINWEIS
mit	O
starker	O
Hand	RAUMHINWEIS
und	O
warf	RELATIONALES VERB
ihn	O
unsanft	O
zu	RELATION
Boden	ORT
.	O
Das	O
ganze	RAUMBESCHREIBUNG
Haus	ORT
kam	RELATIONALES VERB
in	RELATION
Bewegung	RAUMHINWEIS
.	O
Auf	O
das	O
Geräusch	RAUMHINWEIS
stürzte	RELATIONALES VERB
ich	O
herein	RELATION
,	O
unwillkürlich	O
rief	RELATIONALES VERB
ich	O
ihn	O
bei	O
seinem	O
Namen	O
.	O
	O
Nehmen	O
Sie	O
sich	O
in	O
acht	O
,	O
Prinz	O
``	O
,	O
setzte	O
ich	O
mit	O
Unbesonnenheit	O
hinzu	O
,	O
	O
wir	O
sind	O
in	RELATION
Venedig	ORT
.	O
``	O
Der	O
Name	O
des	O
Prinzen	O
gebot	O
eine	O
allgemeine	O
Stille	O
,	O
woraus	O
bald	O
ein	O
Gemurmel	O
wurde	O
,	O
das	O
mir	O
gefährlich	O
schien	O
.	O
Alle	O
anwesenden	O
Italiener	O
rotteten	RELATIONALES VERB
sich	O
zu	RELATION
Haufen	RAUMHINWEIS
und	O
traten	RELATIONALES VERB
beiseite	RELATION
.	O
Einer	O
um	O
den	O
andern	O
verließ	RELATIONALES VERB
den	O
Saal	ORT
,	O
bis	O
wir	O
uns	O
beide	O
mit	O
dem	O
Spanier	O
und	O
einigen	O
Franzosen	O
allein	O
fanden	RELATIONALES VERB
.	O
	O
Sie	O
sind	O
verloren	O
,	O
gnädigster	O
Herr	O
``	O
,	O
sagten	O
diese	O
,	O
	O
wenn	O
Sie	O
nicht	O
sogleich	O
die	O
Stadt	ORT
verlassen	RELATIONALES VERB
.	O
Der	O
Venezianer	O
,	O
den	O
Sie	O
so	O
übel	O
behandelt	O
haben	O
,	O
ist	O
reich	O
und	O
von	O
Ansehen	O
--	O
es	O
kostet	O
ihm	O
nur	O
funfzig	O
Zechinen	O
,	O
Sie	O
aus	RELATION
der	O
Welt	ORT
zu	O
schaffen	RELATIONALES VERB
.	O
``	O
Der	O
Spanier	O
bot	RELATIONALES VERB
sich	O
an	RELATIONALES VERB
,	O
zur	O
Sicherheit	O
des	O
Prinzen	O
Wache	O
zu	O
holen	RELATIONALES VERB
und	O
uns	O
selbst	O
nach	RELATION
Hause	ORT
zu	O
begleiten	RELATIONALES VERB
.	O
Dasselbe	O
wollten	O
auch	O
die	O
Franzosen	O
.	O
Wir	O
standen	RELATIONALES VERB
noch	O
und	O
überlegten	O
,	O
was	O
zu	O
tun	O
wäre	O
,	O
als	O
die	O
Türe	RAUMTHEMA
sich	O
öffnete	RAUMTHEMA
und	O
einige	O
Bedienten	O
der	O
Staatsinquisition	O
