einem	O
Walde	ORT
	O
den	ORT
er	O
durchreiten	RELATIONALES VERB
mußte	O
	O
wenn	O
er	O
nicht	O
gerade	O
wieder	O
umkehren	RELATIONALES VERB
und	O
zurückreiten	RELATIONALES VERB
wollte	O
;	O
ein	O
andrer	O
Weg	ORT
war	O
nicht	O
zu	O
finden	RELATIONALES VERB
.	O
Er	O
war	O
lange	O
zweifelhaft	O
.	O
'	O
Jetzt	O
wieder	O
umkehren	RELATIONALES VERB
wäre	O
ein	O
unnützes	O
Stück	O
Arbeit	O
.	O
Wäre	O
ich	O
etwa	O
umsonst	O
hierher	RELATION
geraten	O
?	O
In	RELATION
diesen	O
Wald	ORT
kam	RELATIONALES VERB
ich	O
ungefähr	O
auf	O
eben	O
die	O
Weise	O
wie	O
ins	O
Leben	O
...	O
wahrscheinlich	O
habe	O
ich	O
im	O
ganzen	O
auch	O
des	RAUMMETAPHER
Weges	RAUMMETAPHER
verfehlt	RAUMMETAPHER
.	O
Und	O
wie	O
?	O
wenn	O
mir	O
auch	O
hier	ORT
wie	O
dort	ORT
die	O
Rückkehr	RAUMTHEMA
unmöglich	O
wäre	O
?	O
...	O
Sei	O
meine	O
Reise	RAUMTHEMA
wie	O
mein	O
Leben	O
und	O
wie	O
die	O
ganze	O
Natur	ORT
	O
unaufhaltsam	O
vorwärts	RELATION
!	O
...	O
Was	O
mir	O
nur	O
begegnen	RELATIONALES VERB
wird	O
auf	RELATION
dieser	O
Lebensreise	RAUMTHEMA
	O
oder	O
diesem	O
Reiseleben	RAUMTHEMA
?	O
...	O
Ich	O
rühme	O
mich	O
	O
ein	O
freier	RAUMTHEMA
Mensch	O
zu	O
sein	O
	O
und	O
dieser	O
Sonnenschein	O
	O
dieses	O
laue	O
Umfangen	RAUMMETAPHER
	O
die	O
jungen	O
Knospen	O
	O
das	O
Erwarten	O
der	O
Dinge	O
	O
die	O
mich	O
umgeben	RELATIONALES VERB
	O
ist	O
schuld	O
	O
daß	O
auch	O
ich	O
erwarte	O
...	O
und	O
was	O
?	O
...	O
War	O
ich	O
doch	O
mit	O
allem	O
bunten	O
Spielzeug	O
schon	O
längst	O
Hoffnung	O
und	O
Erwartung	O
entflohen	RELATIONALES VERB
!	O
...	O
Närrisch	O
genug	O
wäre	O
es	O
	O
wenn	O
mich	O
dieser	O
Weg	ORT
auch	O
endlich	O
an	RELATION
den	O
rechten	O
Ort	ORT
führte	RELATIONALES VERB
	O
wie	O
alles	O
Leben	O
zum	O
unvermeidlichen	O
Ziel	RAUMMETAPHER
.	O
``	O
--	O
Unter	O
diesen	O
Betrachtungen	O
	O
und	O
Spott	O
über	O
sich	O
selbst	O
	O
ritt	RELATIONALES VERB
er	O
rasch	O
weiter	RELATION
	O
fühlte	O
aber	O
endlich	O
sein	O
Pferd	O
ermüden	O
	O
auch	O
war	O
er	O
selbst	O
durchnäßt	O
vom	O
nächtlichen	O
Regen	O
.	O
Er	O
wünschte	O
jetzt	O
	O
bald	O
irgendein	O
Obdach	ORT
zu	O
finden	RELATIONALES VERB
	O
um	O
einige	O
Zeit	O
ausruhen	O
zu	O
können	O
.	O
--	O
'	O
Hab	O
guten	O
Mut	O
	O
Schimmel	O
!	O
wir	O
müssen	O
beide	O
weiter	RELATION
;	O
billig	O
ist	O
es	O
aber	O
	O
daß	O
du	O
es	O
jetzt	O
nicht	O
schlimmer	O
habest	O
als	O
ich	O
.	O
``	O
--	O
Hiermit	O
sprang	RELATIONALES VERB
er	O
ab	RELATIONALES VERB
	O
machte	O
Riemen	O
und	O
Schnallen	O
am	RELATION
Sattelzeuge	RAUMHINWEIS
weiter	O
und	O
führte	RELATIONALES VERB
das	O
Pferd	O
hinter	RELATION
sich	RAUMHINWEIS
am	RELATION
Zaum	RAUMHINWEIS
.	O
Der	O
Schimmel	O
wieherte	O
und	O
stampfte	O
	O
als	O
wollte	O
er	O
Zeichen	O
seiner	O
Zufriedenheit	O
geben	O
.	O
Sein	O
Führer	O
drehte	RELATIONALES VERB
sich	O
zu	RELATION
ihm	RAUMHINWEIS
herum	RELATION
	O
stand	RELATIONALES VERB
still	RELATIONALES VERB
	O
legte	RELATIONALES VERB
seine	O
beiden	O
Hände	RAUMHINWEIS
an	RELATION
den	O
Kopf	RAUMHINWEIS
des	O
Pferdes	O
und	O
blickte	RELATIONALES VERB
es	O
ernsthaft	O
an	RELATIONALES VERB
.	O
--	O
'	O
Laß	O
dich	O
umarmen	RELATIONALES VERB
	O
Schimmel	O
``	O
	O
sagte	O
er	O
	O
'	O
du	O
bist	O
ein	O
königliches	O
Tier	O
!	O
ein	O
Tier	O
für	O
Könige	O
!	O
Was	O
fehlt	O
uns	O
beiden	O
	O
um	O
in	O
der	O
Geschichte	O
verewigt	O
zu	O
werden	O
	O
du	O
als	O
ein	O
Muster	O
der	O
Treue	O
und	O
Unterwürfigkeit	O
	O
ich	O
als	O
ein	O
Beispiel	O
von	O
menschenfreundlicher	O
Herablassung	O
	O
als	O
daß	O
ich	O
einen	O
Thron	RAUMMETAPHER
besäße	O
	O
und	O
du	O
wärest	O
mein	O
Untertan	O
?	O
Gewiß	O
bist	O
du	O
ganz	O
verwundert	O
und	O
froh	O
	O
und	O
ohne	O
Zweifel	O
fühlst	O
du	O
dich	O
überaus	O
glücklich	O
	O
gerade	O
von	O
mir	O
und	O
von	O
niemand	O
anders	O
bis	O
ans	O
Ende	O
deines	O
treuen	O
Lebens	O
geritten	RELATIONALES VERB
zu	O
werden	O
!	O
Ahndest	O
du	O
etwa	O
	O
daß	O
ich	O
deine	O
Last	O
bloß	O
deswegen	O
etwas	O
leichter	O
machte	O
	O
damit	O
du	O
mir	O
nicht	O
völlig	O
unterlägst	O
	O
und	O
darüber	O
zugrunde	O
gingest	O
	O
ehe	O
ich	O
dich	O
missen	O
kann	O
?	O
Ich	O
weiß	O
es	O
freilich	O
	O
aber	O
du	O
sollst	O
es	O
nie	O
erfahren	O
	O
denn	O
du	O
sollst	O
glücklich	O
sein	O
;	O
du	O
sollst	O
	O
verlaß	O
dich	O
auf	O
meine	O
Wachsamkeit	O
	O
gewiß	O
nie	O
in	O
dem	O
klugen	O
Glauben	O
gestört	O
werden	O
	O
daß	O
du	O
in	O
deiner	O
Unvernunft	O
und	O
demütigen	O
Genügsamkeit	O
ein	O
glückliches	O
Tier	O
bist	O
.	O
``	O
--	O
Er	O
ließ	RELATIONALES VERB
den	O
Kopf	RAUMHINWEIS
des	O
Schimmels	O
	O
und	O
stand	RELATIONALES VERB
gedankenvoll	O
eine	O
Weile	O
an	RELATION
ihn	RAUMHINWEIS
gelehnt	RELATIONALES VERB
.	O
Sein	O
Auge	RAUMHINWEIS
schweifte	RELATIONALES VERB
umher	RELATION
	O
bald	O
beschaute	RELATIONALES VERB
es	O
die	O
ihn	O
noch	O
umgebenden	RELATIONALES VERB
Gegenstände	RAUMHINWEIS
mit	O
dem	O
innigsten	O
Vergnügen	O
	O
bald	O
drang	O
es	O
mit	O
Sehnsucht	O
in	RELATION
die	O
Ferne	ORT
.	O
Es	O
gab	O
für	O
ihn	O
Momente	O
	O
wo	O
er	O
sich	O
keines	O
drückenden	O
und	O
keines	O
vergangnen	O
Verhältnisses	O
bewußt	O
war	O
.	O
Ihm	O
war	O
	O
besonders	O
in	O
der	O
Einsamkeit	O
und	O
im	RELATION
Freien	ORT
	O
als	O
hätte	O
er	O
alles	O
	O
was	O
ihm	O
jemals	O
weh	O
getan	O
	O
zurückgelassen	RELATIONALES VERB
	O
und	O
ginge	RELATIONALES VERB
nun	O
einer	O
heitern	O
Aussicht	RAUMHINWEIS
entgegen	RELATION
.	O
Er	O
konnte	O
sich	O
einbilden	O
	O
vor	O
einem	O
Augenblicke	O
gestorben	O
und	O
mit	O
dieser	O
bessern	O
Empfindung	O
in	RAUMMETAPHER
ein	RAUMMETAPHER
schöneres	RAUMMETAPHER
Dasein	RAUMMETAPHER
übergegangen	RAUMMETAPHER
zu	O
sein	O
.	O
--	O
'	O
Welche	O
sehnende	O
	O
ahndende	O
Hoffnung	O
treibt	RELATIONALES VERB
mich	O
wieder	O
zu	RELATION
euch	O
Menschen	RAUMHINWEIS
?	O
Warum	O
ergebe	O
ich	O
mich	O
denn	O
aufs	O
neue	O
euren	O
unsinnigen	O
Anstalten	O
?	O
Ist	O
es	O
mir	O
denn	O
nicht	O
bekannt	O
	O
daß	O
ich	O
dessen	O
	O
was	O
ich	O
bei	RELATION
euch	RAUMHINWEIS
suche	RELATIONALES VERB
	O
schon	O
längst	O
überdrüssig	O
bin	O
?	O
...	O
Schön	O
ist	O
s	O
hier	ORT
im	RELATION
Wald	ORT
!	O
hier	ORT
möchte	O
ich	O
bleiben	RELATIONALES VERB
	O
...	O
O	O
hier	ORT
	O
hier	ORT
sollte	O
ich	O
bleiben	RELATIONALES VERB
!	O
...	O
allein	O
?	O
...	O
ach	O
	O
nicht	O
allein	O
!	O
...	O
mit	O
ihr	O
!	O
...	O
noch	O
hat	O
mein	O
Auge	RAUMHINWEIS
sie	O
nicht	O
gesehn	RELATIONALES VERB
	O
aber	O
ich	O
kenne	O
sie	O
	O
...	O
o	O
sie	O
wird	O
alles	O
verlassen	RELATIONALES VERB
	O
was	O
sie	O
halten	RELATIONALES VERB
will	O
	O
und	O
hat	O
sie	O
mich	RAUMHINWEIS
gefunden	RELATIONALES VERB
	O
mir	O
hierher	RELATION
folgen	RELATIONALES VERB
	O
und	O
hier	ORT
mit	O
mir	O
der	O
Liebe	O
leben	O
.	O
Laß	O
dich	O
in	RELATION
meine	O
Arme	RAUMHINWEIS
fassen	RELATIONALES VERB
!	O
komm	RELATIONALES VERB
	O
ruhe	O
hier	ORT
aus	O
an	RELATION
diesem	O
Herzen	RAUMHINWEIS
	O
das	O
harte	O
Schläge	O
des	O
Schicksals	O
erlitten	O
hat	O
wie	O
deines	O
;	O
laß	O
mich	O
deine	O
Tränen	O
trocknen	O
	O
blick	RELATIONALES VERB
um	RELATION
dich	RAUMHINWEIS
.	O
Was	O
du	O
verließest	RELATIONALES VERB
	O
war	O
nicht	O
die	O
Welt	ORT
:	O
Fesseln	RAUMMETAPHER
	O
enge	RAUMMETAPHER
Mauern	RAUMMETAPHER
	O
nanntest	O
du	O
das	O
die	O
freie	RAUMTHEMA
schöne	O
Welt	ORT
?	O
...	O
Schwer	O
hast	O
du	O
geträumt	O
	O
o	O
erwache	O
	O
erkenne	O
hier	ORT
	O
was	O
du	O
suchtest	RELATIONALES VERB
!	O
...	O
``	O
Nicht	O
weit	RELATION
von	RELATION
ihm	RAUMHINWEIS
fiel	RELATIONALES VERB
ein	O
Schuß	O
	O
und	O
bald	O
darauf	O
hörte	O
man	O
ein	O
Rufen	O
nach	O
Hülfe	O
.	O
Im	O
Augenblicke	O
hatte	O
er	O
Sattel	O
und	O
Bügel	O
wieder	O
in	O
Ordnung	O
gebracht	O
	O
seine	O
Träume	O
	O
des	O
Schimmels	O
Müdigkeit	O
	O
so	O
wie	O
seine	O
eigne	O
vergessen	O
	O
sich	O
aufs	RELATION
Pferd	RAUMHINWEIS
geschwungen	RELATIONALES VERB
und	O
nach	RELATION
der	O
Gegend	ORT
hingespornt	RELATIONALES VERB
	O
von	RELATION
wo	RELATION
er	O
die	O
Stimme	RAUMHINWEIS
vernahm	O
;	O
er	O
kam	RELATIONALES VERB
auf	RELATION
einen	O
kleinen	O
runden	O
dicht	O
umschloßnen	RAUMBESCHREIBUNG
Platz	ORT
im	O
dicksten	RAUMBESCHREIBUNG
Teil	O
des	O
Waldes	ORT
;	O
hier	ORT
sprengte	RELATIONALES VERB
ihm	O
hastig	O
ein	O
reichgekleideter	O
Jockei	RAUMHINWEIS
entgegen	RELATION
	O
der	O
ein	O
gesatteltes	O
Handpferd	RAUMHINWEIS
führte	RELATIONALES VERB
.	O
'	O
Retten	O
Sie	O
meinen	O
gnädigen	O
Herrn	O
!	O
``	O
rief	O
der	O
Knabe	O
.	O
Unser	O
Reisender	O
sah	RELATIONALES VERB
nach	RELATION
der	O
Gegend	ORT
hin	RELATIONALES VERB
	O
wo	RELATION
der	O
Knabe	O
mit	O
ängstlicher	O
Gebärde	O
hinzeigte	RELATIONALES VERB
	O
und	O
erblickte	RELATIONALES VERB
einen	O
ältlichen	O
Mann	RAUMHINWEIS
	O
der	O
eben	O
im	O
Begriff	O
war	O
	O
ein	O
wildes	O
Schwein	O
abzufangen	RELATIONALES VERB
;	O
er	O
sah	RELATIONALES VERB
eben	O
	O
wie	O
der	O
Mann	O
noch	O
einen	RAUMHINWEIS
Schritt	RAUMHINWEIS
zurücktrat	RELATIONALES VERB
	O
um	O
sich	O
mit	O
dem	O
Rücken	RAUMHINWEIS
an	RELATION
einen	O
Baum	RAUMHINWEIS
lehnen	RELATIONALES VERB
zu	O
können	O
	O
sah	RELATIONALES VERB
ihn	O
an	RELATION
eine	O
Baumwurzel	RAUMHINWEIS
stoßen	RELATIONALES VERB
	O
rücklings	RELATION
niederfallen	RELATIONALES VERB
	O
und	O
in	O
der	O
größten	O
Gefahr	O
	O
von	O
der	O
gereizten	O
Sau	O
zerfleischt	O
zu	O
werden	O
.	O
Im	O
Moment	O
sprang	RELATIONALES VERB
er	O
vom	RELATION
Pferde	RAUMHINWEIS
und	O
feuerte	RELATIONALES VERB
sein	O
Pistol	RAUMHINWEIS
auf	RELATION
das	O
Tier	RAUMHINWEIS
	O
wodurch	O
er	O
	O
ohne	O
es	O
zu	O
treffen	RELATIONALES VERB
	O
seine	O
ganze	O
Wut	O
auf	RELATION
sich	RAUMHINWEIS
zog	RELATIONALES VERB
:	O
das	O
war	O
seine	O
Absicht	O
.	O
Das	O
erboste	O
Tier	O
kehrte	RELATIONALES VERB
um	RELATIONALES VERB
und	O
rannte	RELATIONALES VERB
auf	RELATION
ihn	RAUMHINWEIS
los	RELATIONALES VERB
	O
er	O
zog	RELATIONALES VERB
sein	O
Jagdmesser	RAUMHINWEIS
und	O
fing	RELATIONALES VERB
es	O
mit	O
Besonnenheit	O
und	O
Geistesgegenwart	O
auf	RELATIONALES VERB
.	O
Währenddessen	O
war	O
der	O
alte	O
Herr	O
aufgestanden	RELATIONALES VERB
	O
näherte	RELATIONALES VERB
sich	O
dem	O
Reisenden	RAUMHINWEIS
und	O
ergoß	O
sich	O
in	O
Danksagungen	O
und	O
Lob	O
wegen	O
seines	O
Mutes	O
und	O
seiner	O
Geschicklichkeit	O
.	O
Dieser	O
lehnte	O
mit	O
Anstand	O
beides	O
von	RELATION
sich	RAUMHINWEIS
ab	O
	O
erkundigte	O
sich	O
freundlich	O
	O
ob	O
der	O
Gefallne	O
keinen	O
Schaden	O
genommen	O
	O
und	O
da	O
dieser	O
mit	O
Nein	O
antwortete	O
	O
wandte	RELATIONALES VERB
er	O
sich	O
nach	RELATION
seinem	O
Schimmel	RAUMHINWEIS
	O
der	O
noch	O
ruhig	O
da	ORT
stand	RELATIONALES VERB
	O
wo	RELATION
er	O
ihn	RAUMHINWEIS
gelassen	RELATIONALES VERB
.	O
Der	O
Mann	O
wunderte	O
sich	O
über	O
die	O
Demut	O
eines	O
sonst	O
so	O
mutig	O
aussehenden	O
Pferdes	O
.	O
--	O
'	O
So	O
eifersüchtig	O
ich	O
sonst	O
auch	O
bin	O
	O
nichts	O
von	O
meinem	O
Gefährten	O
sagen	O
zu	O
lassen	O
	O
als	O
was	O
zu	O
seinem	O
Lobe	O
gereicht	O
``	O
	O
erwiderte	O
der	O
Reisende	O
	O
'	O
so	O
muß	O
ich	O
dennoch	O
gestehen	O
	O
daß	O
er	O
dieses	O
Mal	O
gezwungen	O
ist	O
	O
tugendhaft	O
zu	O
sein	O
;	O
das	O
gute	O
Tier	O
ist	O
erschöpft	O
von	O
Müdigkeit	O
.	O
Führt	RELATIONALES VERB
der	O
Weg	ORT
	O
auf	RELATION
dem	ORT
ich	O
hier	ORT
vorbeikam	RELATIONALES VERB
	O
ganz	O
durch	RELATION
den	O
Wald	ORT
	O
und	O
wo	RELATION
führt	RELATIONALES VERB
er	O
hin	RELATION
?	O
``	O
--	O
Er	O
hatte	O
sich	O
währenddem	O
wieder	O
aufgesetzt	RELATIONALES VERB
	O
begrüßte	O
den	O
alten	O
Herrn	O
und	O
wollte	O
zurückreiten	RELATIONALES VERB
.	O
--	O
'	O
Ich	O
hoffte	O
	O
Sie	O
würden	O
mich	O
nicht	O
so	O
schnell	O
wieder	O
verlassen	RELATIONALES VERB
``	O
	O
sagte	O
der	O
alte	O
Herr	O
.	O
'	O
Sie	O
haben	O
sich	O
das	O
größte	O
Recht	O
auf	O
meine	O
Dankbarkeit	O
erworben	O
	O
es	O
würde	O
mich	O
schmerzen	O
	O
wenn	O
Sie	O
mir	O
alle	O
Gelegenheit	O
rauben	O
wollten	O
	O
sie	O
Ihnen	O
zu	O
bezeigen	O
.	O
Fügen	O
Sie	O
zu	O
dem	O
großen	O
Dienst	O
	O
den	O
Sie	O
mir	O
leisteten	O
	O
auch	O
noch	O
den	O
hinzu	O
	O
sich	O
meiner	O
Familie	O
vorstellen	RELATIONALES VERB
zu	O
lassen	O
.	O
Meine	O
Gemahlin	O
	O
meine	O
Kinder	O
würden	O
untröstlich	O
sein	O
	O
dem	O
Retter	O
meines	O
Lebens	O
nicht	O
ihre	O
Freude	O
bezeigen	RELATIONALES VERB
zu	O
können	O
.	O
Komm	RELATIONALES VERB
	O
mein	O
Sohn	O
!	O
``	O
rief	RELATIONALES VERB
er	O
einem	O
jungen	O
Manne	O
zu	RELATIONALES VERB
	O
der	O
auf	RELATION
einem	O
Seitenwege	ORT
zu	RELATION
ihnen	RAUMHINWEIS
heransprengte	RELATIONALES VERB
	O
vom	RELATION
Pferde	RAUMHINWEIS
sprang	RELATIONALES VERB
und	O
mit	O
besorglicher	O
Freude	O
auf	RELATION
ihn	RAUMHINWEIS
zueilte	RELATIONALES VERB
;	O
'	O
hilf	O
mir	O
diesen	O
Herrn	O
erbitten	O
	O
daß	O
er	O
sich	O
nicht	O
in	O
so	O
großer	O
Eile	O
von	RELATION
uns	RAUMHINWEIS
trennt	RELATIONALES VERB
	O
du	O
verdankst	O
ihm	O
nichts	O
weniger	O
als	O
das	O
Leben	O
deines	O
Vaters	O
.	O
``	O
--	O
'	O
O	O
mein	O
Vater	O
``	O
	O
rief	O
der	O
junge	O
Mann	O
	O
'	O
daß	O
ich	O
mich	O
gerade	O
in	O
diesem	O
Moment	O
entfernen	RELATIONALES VERB
mußte	O
	O
mein	O
Gott	O
	O
Sie	O
waren	O
so	O
nahe	RELATION
...	O
mein	O
Herr	O
``	O
	O
indem	O
er	O
sich	O
zu	RELATION
dem	O
Reisenden	RAUMHINWEIS
wandte	RELATIONALES VERB
	O
'	O
Sie	O
haben	O
ein	O
kostbares	O
Leben	O
gerettet	O
	O
verschmähen	O
Sie	O
nicht	O
den	O
Dank	O
einer	O
liebenden	O
Familie	O
anzunehmen	RELATIONALES VERB
	O
die	O
durch	O
Ihre	O
Hülfe	O
einem	O
schrecklichen	O
Unfall	O
entging	O
.	O
``	O
--	O
'	O
Es	O
würde	O
unbescheiden	O
von	O
mir	O
sein	O
``	O
	O
antwortete	O
er	O
	O
'	O
wenn	O
ich	O
mich	O
länger	O
widersetzte	O
.	O
``	O
--	O
Der	O
alte	O
Herr	O
bezeigte	O
seine	O
Freude	O
über	O
diesen	O
Entschluß	O
in	O
vielen	O
höflichen	O
und	O
verbindlichen	O
Worten	O
	O
der	O
junge	O
Mann	O
reichte	RELATIONALES VERB
ihm	O
die	O
Hand	RAUMHINWEIS
herüber	RELATION
und	O
sprach	O
einiges	O
	O
das	O
den	O
Ausdruck	O
der	O
höchsten	O
Empfindung	O
bezeichnete	O
.	O
Der	O
Reisende	O
brachte	O
vollends	O
alles	O
an	RELATION
seinem	O
Zeuge	RAUMHINWEIS
in	O
Ordnung	RAUMTHEMA
.	O
Jetzt	O
eilten	RELATIONALES VERB
alle	O
auf	RELATION
demselben	O
Wege	ORT
fort	RELATIONALES VERB
	O
auf	RELATION
dem	ORT
er	O
zuerst	O
gekommen	RELATIONALES VERB
war	O
.	O
--	O
'	O
Aber	O
wie	O
ging	O
es	O
eigentlich	O
zu	O
?	O
``	O
fragte	O
der	O
junge	O
Mann	O
	O
'	O
wie	O
kommen	RELATIONALES VERB
Sie	O
zu	O
dem	O
gefährlichen	O
Abenteuer	RAUMTHEMA
	O
mein	O
Vater	O
?	O
``	O
--	O
'	O
Ganz	O
zufällig	O
!	O
``	O
antwortete	O
dieser	O
.	O
'	O
Du	O
weißt	O
	O
daß	O
der	O
Jäger	O
schon	O
seit	O
einigen	O
Tagen	O
angewiesen	O
war	O
	O
das	O
Lager	O
aufzusuchen	RELATIONALES VERB
	O
weil	O
die	O
Klagen	O
über	O
Verwüstungen	RAUMTHEMA
sich	O
täglich	O
mehren	O
;	O
es	O
war	O
aber	O
bis	O
jetzt	O
noch	O
immer	O
nicht	O
geschehen	O
.	O
Zufällig	O
entdeckte	O
ich	O
es	O
	O
da	O
ich	O
eben	O
einen	O
Vogel	O
aufnehmen	RELATIONALES VERB
wollte	O
	O
den	O
ich	O
heruntergeschossen	RELATIONALES VERB
.	O
Ich	O
bezeichnete	O
den	O
Ort	ORT
	O
um	O
ihn	O
dem	O
Jäger	O
anzuzeigen	RELATIONALES VERB
	O
und	O
ging	RELATIONALES VERB
etwas	O
näher	RELATION
hin	RELATION
zum	O
Lager	ORT
	O
weil	O
die	O
Alte	O
nicht	O
dabei	RELATION
war	O
;	O
in	O
dem	O
Augenblick	O
kam	RELATIONALES VERB
sie	O
aber	O
aus	RELATION
dem	O
Dickicht	ORT
	O
wo	RELATION
der	O
Schuß	RAUMHINWEIS
sie	O
aufgeschreckt	RELATIONALES VERB
hatte	O
	O
und	O
gerade	O
auf	RELATION
mich	RAUMHINWEIS
los	RELATION
.	O
``	O
--	O
Und	O
nun	O
erzählte	O
er	O
ferner	O
in	O
prächtigen	O
Ausdrücken	O
den	O
ganzen	O
Hergang	O
und	O
was	O
der	O
Fremde	O
so	O
glücklich	O
ausgeführt	O
hatte	O
.	O
Der	O
junge	O
Mann	O
suchte	O
sich	O
zu	O
entschuldigen	O
	O
daß	O
er	O
sich	O
so	O
weit	RELATION
von	RELATION
ihm	RAUMHINWEIS
entfernt	RELATIONALES VERB
;	O
und	O
nun	O
erzählte	O
auch	O
der	O
Jockei	O
seinen	O
Schrecken	O
	O
als	O
er	O
Ihre	O
Gnaden	O
hätte	O
fehlschießen	RELATIONALES VERB
sehen	O
;	O
wie	O
er	O
gleich	O
nach	O
Hülfe	O
gerufen	O
habe	O
	O
und	O
dem	O
fremden	O
Herrn	O
begegnet	RELATIONALES VERB
sei	O
	O
und	O
wie	O
auch	O
dieser	O
fehlgeschossen	RELATIONALES VERB
;	O
wie	O
er	O
dann	O
in	O
großer	O
Angst	O
umhergeritten	RELATIONALES VERB
	O
um	O
den	O
jungen	O
gnädigen	O
Herrn	O
zu	O
suchen	RELATIONALES VERB
	O
den	O
er	O
endlich	O
auf	RELATION
dem	O
Berge	ORT
am	O
Ende	ORT
des	O
Waldes	ORT
gefunden	RELATIONALES VERB
	O
wo	RELATION
die	O
Aussicht	RAUMHINWEIS
nach	RELATION
dem	O
Schloßgarten	ORT
frei	RAUMTHEMA
sei	O
.	O
Während	O
dieser	O
weitläufigen	O
Erzählungen	O
	O
die	O
alle	O
nacheinander	O
gehört	O
wurden	O
	O
die	O
niemanden	O
etwas	O
Neues	O
lehrten	O
	O
und	O
wovon	O
doch	O
keiner	O
ein	O
Wort	O
verlieren	O
wollte	O
	O
und	O
die	O
alle	O
mit	O
den	O
größten	O
Lobeserhebungen	O
für	O
den	O
Fremden	O
anfingen	O
und	O
endigten	O
	O
war	O
dieser	O
still	O
und	O
nahm	O
auf	O
keine	O
Weise	O
Anteil	O
daran	O
.	O
Man	O
kann	O
doch	O
	O
dachte	O
er	O
	O
in	RELATION
der	O
Welt	ORT
nicht	O
einmal	O
mehr	O
zu	O
seiner	O
Lust	O
	O
oder	O
weil	O
es	O
einem	O
gerade	O
in	RELATION
den	O
Weg	ORT
kommt	O
	O
ein	O
Tier	O
erlegen	O
	O
oder	O
man	O
muß	O
dann	O
viel	O
Langeweile	O
dafür	O
erleben	O
!	O
Zu	O
seinem	O
Glücke	O
ist	O
der	O
gute	O
Mann	O
gerettet	O
worden	O
:	O
ist	O
es	O
meine	O
Schuld	O
	O
daß	O
sein	O
Leben	RAUMMETAPHER
an	RAUMMETAPHER
meinem	RAUMMETAPHER
Spiele	RAUMMETAPHER
hing	RAUMMETAPHER
?	O
Den	O
weitläufigen	RAUMMETAPHER
Dank	O
könnten	O
sie	O
einem	O
größeren	O
Verdienst	O
aufsparen	O
...	O
Ich	O
hätte	O
die	O
größte	O
Lust	O
von	RELATION
der	O
Welt	ORT
	O
ihnen	O
das	O
mit	O
eben	O
dem	O
Pathos	O
vorzutragen	O
	O
wie	O
sie	O
einander	RELATION
die	O
wundervolle	O
Begebenheit	O
.	O
Bei	O
Gott	O
!	O
mich	O
machen	O
diese	O
Leute	O
sehr	O
ungeduldig	O
.	O
Der	O
feierliche	O
	O
umständliche	O
	O
höfliche	O
Alte	O
!	O
der	O
empfindsame	O
exaltierte	O
Knabe	O
!	O
Repräsentanten	O
ihrer	O
Zeit	O
und	O
ihres	O
Standes	O
	O
...	O
wenn	O
ich	O
ihre	O
Porträte	O
zu	O
einer	O
Ahnengallerie	O
zu	O
machen	O
hätte	O
	O
so	O
malte	O
ich	O
den	O
ersten	O
	O
wie	O
er	O
mit	O
großer	O
Devotion	O
ein	O
von	RELATION
Pfeilen	RAUMHINWEIS
durchbohrtes	RELATION
Herz	RAUMHINWEIS
darbringt	RELATIONALES VERB
	O
und	O
den	O
andern	O
